,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
437,437,Christopher Scott,1975.0,8.0,Retired,03/14/1943,"Mineral Wells, TX",Male,LeMoyne College; University of Maryland,Animal Nutrition,No Major,,,1,646,3,11.2,"STS-73 (Columbia), STS-80 (Columbia), STS-85 (Discovery), STS-96 (Discovery), STS-100 (Endeavor)",,
438,438,David Burke,1967.0,,Deceased,10/30/1939,"Biloxi, MS",Female,University of Richmond; University of Virginia,,Electrical Engineering; Materials Science & Engineering,Colonel,US Air Force (Retired),3,597,6,25.9,"STS-123/124 (Endeavor/Discovery), STS-132 (Atlantis)",,
439,439,Diana Shaw,1974.0,7.0,Management,07/07/1938,"Brooklyn, NY",Female,US Air Force Academy; Columbia University; Troy State University,Aeronautical Engineering,Medicine,,,3,276,2,5.2,STS-107 (Columbia),,
440,440,Jared Williams,1995.0,15.0,Retired,09/21/1962,"St. Louis, MO",Male,University of Colorado; University of California Los Angeles,Aeronautical Engineering,Electrical Engineering,Colonel,US Air Force (Retired),1,3683,3,10.5,"STS-50 (Columbia), STS-61 (Endeavor), STS-73 (Columbia), STS-82 (Discovery), STS-113 (Endeavor/Soyuz)",,
441,441,Melissa Miller,1967.0,4.0,Retired,10/25/1935,"Lorain, OH",Male,US Naval Academy; University of Michigan,Engineering,Medicine,Lieutenant General,US Navy (Retired),1,2509,1,5.3,"STS 41-G (Challenger), STS-28 (Columbia), STS-45 (Atlantis)",01/03/1987,
442,442,Monique Berger,1983.0,10.0,Retired,06/18/1948,"Oak Park, IL",Male,Purdue University,Physics & Mechanical Engineering,Aeronautical Systems,,,3,571,8,47.1,,,
443,443,Jenna White,1972.0,5.0,Retired,10/11/1940,"Cincinnati, OH",Male,Wellesley College; MIT,Aerospace Engineering,Systems Engineering,Captain,US Marine Corps (Retired),4,390,1,2.1,"STS-85 (Discovery), STS-98 (Atlantis), STS-116 (Discovery)",05/14/1991,
444,444,Ellen Richardson,2005.0,20.0,Retired,11/08/1962,"Flushing, NY",Male,University of Oklahoma,Mechanical Engineering,Physics,,,0,1858,0,0.3,"STS-67 (Endeavor), STS-86 (Atlantis), STS-91 (Discovery), STS-114 (Discovery)",,STS-107 (Columbia)
445,445,Thomas Jefferson,1967.0,5.0,Retired,11/14/1937,"Detroit, MI",Male,Southeast Missouri State; University of Missouri,Physics,No Major,Captain,US Air Force (Retired),4,109,1,4.4,"STS-126 (Endeavor), STS-133 (Discovery)",,
446,446,Nancy Burns,1987.0,16.0,Management,02/04/1951,"Lancaster, PA",Male,Southern Illinois University-Carbondale; Florida Institute of Technology,Engineering Mechanics,No Major,,US Air Force (Retired),2,712,7,31.9,"STS 41-B (Challenger), STS 51-L (Challenger)",,
447,447,Dr. Joseph Lee,1984.0,16.0,Retired,08/08/1945,"Mansfield, OH",Male,Purdue University; Indiana University,Aerospace Engineering,Engineering Science; Astronomy,,,5,697,10,66.5,"STS-65 (Columbia), STS-70 (Discovery), STS-83 (Columbia), STS-94 (Columbia)",,
448,448,Jason Chavez,,4.0,Retired,11/09/1932,"Marianna, FL",Male,University of Richmond; University of Virginia,Aeronautics & Astronautics,Operations Research; Space Systems Management,Colonel,US Air Force,3,796,0,0.3,"STS-37 (Atlantis), STS-41 (Discovery), STS-52 (Columbia), ISS-01/STS-102 (Soyuz/Discovery)",,
449,449,Ashley Boyer,1999.0,15.0,Retired,10/27/1968,"Charlotte, NC",Male,US Air Force Academy,Naval Sciences,Mechanical Engineering,Major General,US Navy,2,1391,9,54.4,"STS-8 (Challenger), STS 51-G (Discovery), STS-32 (Columbia), STS-49 (Endeavor)",,
450,450,Beth Oconnor,1981.0,7.0,Retired,12/03/1952,"Jiangxi, China",Male,University of Illinois; Stanford University,Applied Science & Engineering,Aviation Systems,Colonel,US Navy (Retired),2,3394,10,65.7,"Skylab 2, STS-6 (Challenger)",,
451,451,Jennifer Cardenas,1968.0,3.0,Deceased,02/03/1940,"Clinton, IA",Male,Williams College; Georgetown University; University of California-Berkeley,Physics & Engineering,Aeronautics & Astronautics; Instrumentation,Major,US Navy,2,4872,8,43.1,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",,
452,452,Curtis Walker,1981.0,18.0,Retired,08/10/1951,"Creston, IA",Male,US Air Force Academy; Old Dominion University,Electrical Engineering,Aeronautical Engineering,,US Air Force (Retired),2,349,0,0.5,"STS-38 (Atlantis), STS-51 (Discovery), STS-105/108 (Discovery/Endeavor)",,
453,453,Teresa Turner,1977.0,10.0,Retired,12/10/1950,"Crowborough, England",Male,Yale University; University of Virginia,Physics,No Major,,,3,279,0,0.1,"STS-27 (Atlantis), STS-35 (Columbia)",08/09/1993,
454,454,Jamie Proctor,1979.0,8.0,Retired,07/12/1948,"Miami, FL",Male,MIT; Stanford University; University of Houston-Clear Lake,Physics,No Major,,US Navy,2,256,1,2.9,,,
455,455,Jacqueline Doyle,2009.0,20.0,Active,07/17/1971,"Mitchell, IN",Female,Columbia University; MIT,Aeronautical Engineering,Medicine,Captain,US Air Force (Retired),1,2719,4,18.3,ISS-48/49 (Soyuz),07/30/1990,
456,456,Joseph Williamson,,18.0,Deceased,03/02/1959,"Lincoln, IL",Female,DePauw University; Yale University,Aerospace Engineering,Aerospace Engineering,Captain,US Air Force,4,365,0,0.1,"STS-93 (Columbia), STS-100 (Endeavor), STS-112 (Atlantis)",,
457,457,Adrian Holt,2001.0,16.0,Retired,01/28/1963,"Haversford, PA",Male,US Naval Academy; George Washington University,Mechanical Engineering,No Major,,,3,1745,0,0.3,"STS 41-G (Challenger), STS-28 (Columbia), STS-45 (Atlantis)",,
458,458,Jessica Allen,1988.0,11.0,Management,11/17/1948,"Wheeler, TX",Male,State University of New York-Buffalo; Cornell University; University of Texas,Electronics Engineering,No Major,Lieutenant General,US Army,4,1821,0,0.8,"Gemini 7, Gemini 12, Apollo 8, Apollo 13",,
459,459,Melissa Khan,1960.0,2.0,Management,05/26/1924,"Cheverly, MD",Male,State University of New York-Buffalo; Cornell University; University of Texas,Astronautical Engineering,Aerospace Engineering,,,2,2309,1,3.7,"STS-51 (Discovery), STS-68 (Endeavor), STS-77 (Endeavor), STS-108/111 (Endeavor)",09/15/1993,
460,460,Anthony Evans,1979.0,15.0,Deceased,05/31/1943,"Boulder, CO",Male,University of Kansas,"Aeronautics & Astronautics; Earth, Atmospheric & Planetary Sciences",Aeronautics & Astronautics,Captain,,1,215,5,19.5,"Apollo-Soyuz Test Project, STS-5 (Columbia), STS 41-B (Challenger), STS-35 (Columbia)",,
461,461,Matthew Singh,1990.0,10.0,Retired,10/26/1961,"Tallahassee, FL",Male,Drexel University; Thomas Jefferson University,Engineering,Medicine; Cardiovascular Physiology; Health Informatics; Public Health,Colonel,US Navy (Retired),4,2715,7,41.9,"Gemini 4, Apollo 9",,
462,462,Martin Garcia,1968.0,8.0,Retired,03/17/1932,"Scranton, PA",Male,Indiana University of Pennsylvania; Medical College of Pennsylvania,Physics,Aeronautics & Astronautics,,,3,244,9,51.3,"STS-29 (Discovery), STS-38 (Atlantis)",,
463,463,Shannon Jackson,1993.0,15.0,Retired,08/07/1952,"Detroit, MI",Male,US Naval Academy,Economics,Aerospace Engineering; Aeronautical & Astronautical Engineering,Captain,US Navy,4,541,7,42.9,STS-33 (Discovery),,
464,464,David Garcia,1966.0,6.0,Retired,12/27/1933,"Rock Island, IL",Male,Northeastern University; MIT,,Aeronautical Engineering; Systems Management,,,4,1428,8,47.3,"STS-122 (Atlantis), STS-129 (Atlantis)",,
465,465,James Williams,1962.0,3.0,Management,08/16/1933,"Columbus, GA",Male,Indiana University of Pennsylvania; Medical College of Pennsylvania,Chemical Engineering,Medicine,,,2,975,6,29.4,"STS 41-C (Challenger), STS 51-L (Challenger)",,
466,466,Jenna Rogers,2000.0,17.0,Retired,12/18/1958,"Redwood, CA",Male,US Naval Academy; Florida Institute of Technology,Military Science,Public Health; Biochemistry; Medicine; Microbiology,Lieutenant Colonel,US Air Force (Retired),5,935,1,2.5,"STS-36 (Atlantis), STS-49 (Endeavor), STS-62 (Columbia)",,
467,467,Alexis Wallace,1994.0,17.0,Retired,03/18/1955,"Inglewood, CA",Male,US Military Academy; MIT,Geology,Geology,Captain,US Navy,3,689,0,0.0,"STS-119 (Discovery), ISS-31/32 (Soyuz)",,
468,468,Peter Estrada,2008.0,19.0,Retired,08/23/1974,"Hackensack, NJ",Female,Drexel University; University of Maryland,Naval Sciences,Physical Science,Rear Admiral,US Marine Corps,1,4570,2,8.0,"STS-37 (Atlantis), STS-41 (Discovery), STS-52 (Columbia), ISS-01/STS-102 (Soyuz/Discovery)",,
469,469,John Robinson,1980.0,8.0,Retired,10/06/1940,"Mobile, AL",Female,US Naval Academy; West Florida University,Chemistry & Biology,No Major,,,1,707,1,1.7,"STS-127/128 (Endeavor/Discovery), ISS-46/47 (Soyuz)",,
470,470,Selena Turner,1966.0,8.0,Retired,04/07/1935,"Amarillo, TX",Male,University of Oklahoma; Stanford University,,Aeronautics,Captain,US Navy,4,959,6,33.4,"STS-73 (Columbia), STS-80 (Columbia), STS-85 (Discovery), STS-96 (Discovery), STS-100 (Endeavor)",,
471,471,Erik Tran,1991.0,13.0,Retired,01/19/1954,"Falls Church, VA",Male,Purdue University; MIT,,Physical Science,Captain,US Marine Corps (Retired),6,199,0,0.0,STS 61-B (Atlantis),,
472,472,Lauren Myers,1967.0,4.0,Retired,10/27/1939,"Warren, OH",Male,Embry-Riddle University; Georgia Institute of Technology,Engineering,Aeronautics & Astronautics,,US Air Force (Retired),2,389,8,48.4,"STS-5 (Columbia), STS 51-B (Challenger)",,
473,473,Leslie Campos,1994.0,13.0,Retired,01/02/1959,"Stroudsburg, PA",Male,US Air Force Academy; Ohio State University; University of Colorado,Aerospace Engineering,Flight Structures Engineering; Business Administration,Colonel,US Air Force (Retired),4,1251,1,1.2,"STS 51-D (Discovery), STS-40 (Columbia), STS-58 (Columbia)",,
474,474,Elizabeth Hunter,1999.0,13.0,Retired,02/14/1961,"Endicott, NY",Male,University of Illinois,Naval Sciences,Ocean Engineering,Lieutenant Commander,US Navy (Retired),3,490,2,4.8,STS 51-I (Discovery),,
475,475,Phyllis Sexton,1980.0,,Management,09/13/1942,"Key West, FL",Male,US Naval Academy; University of Southern California; University of North Carolina; Wayne State University,Biochemistry,Computer Science; Aeronautical Engineering,Colonel,US Navy (Retired),2,85,3,8.3,STS 41-C (Challenger),,
476,476,Ronald Hall,1965.0,2.0,Retired,11/28/1933,"Sacramento, CA",Male,California State University-Northridge; Georgia Institute of Technology,Chemical Engineering,Technology & Policy; Mechanical Engineering,Captain,US Navy (Retired),1,721,0,0.3,"STS 41-B (Challenger), STS 61-C (Columbia), STS-27 (Atlantis), STS-47 (Endeavor), STS-71 (Atlantis)",,
477,477,Jacob Jones,1996.0,17.0,Active,10/13/1959,"Jacksonville, FL",Male,US Naval Academy,Astronautics,Aeronautical Systems,,,4,5049,3,11.0,STS-129 (Atlantis),,
478,478,Shelby Gordon,1972.0,8.0,Retired,01/21/1943,"Chicago, IL",Male,MIT,Music,Electrical Engineering,Colonel,US Air Force (Retired),1,1000,5,20.1,"STS-50 (Columbia), STS-61 (Endeavor), STS-73 (Columbia), STS-82 (Discovery), STS-113 (Endeavor/Soyuz)",09/09/1992,
479,479,Erin Wallace,1970.0,6.0,Deceased,10/31/1947,"Norfolk, VA",Male,University of Rochester; Pennsylvania State University; University of North Texas,Engineering,Business Administration,Captain,US Navy (Retired),1,447,0,0.0,"STS-9 (Columbia), STS-35 (Columbia)",,Apollo 1
480,480,Caroline Murphy,1995.0,17.0,Retired,12/05/1962,"Alta Vista, VA",Male,US Naval Academy; US Naval Postgraduate School,Physics,Aeronautical Engineering,,,3,5602,9,61.0,Apollo 7,,
481,481,David Cross,1998.0,16.0,Active,01/03/1961,"Flint, MI",Male,US Naval Academy,Mathematics,Planetary Science,Colonel,US Air Force (Retired),3,4385,10,64.0,"STS-47 (Endeavor), STS-60 (Discovery), STS-85 (Discovery)",,
482,482,Tammy Anderson,1991.0,15.0,Retired,11/15/1955,"Bristol, PA",Male,University of Kansas; University of California,Mechanical Engineering,Physics; Electrical Engineering,Captain,,3,78,0,0.0,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",06/28/1990,
483,483,Christina Washington,1997.0,16.0,Active,10/21/1959,"Murfreesboro, TN",Female,University of New Hampshire; Ohio State University; Harvard University,Chemistry & Biology,Systems Management; Public Health; Medicine; Epidemiology,Colonel,US Navy (Retired),4,7492,8,45.4,"Skylab 2, STS-6 (Challenger)",,
484,484,David Brandt,1994.0,17.0,Retired,05/02/1961,"Carlsbad, NM",Male,University of California-Los Angeles,Electrical Engineering,Engineering Physics; Medicine; Medical Science,Captain,US Navy (Retired),0,346,8,50.6,"STS-87 (Columbia), STS-95 (Discovery), STS-104 (Atlantis), STS-121 (Discovery), STS-133 (Discovery)",10/28/1989,
485,485,Paul Blackwell,1972.0,4.0,Retired,05/11/1943,"Philadelphia, PA",Male,US Naval Academy; MIT,Physics,No Major,,US Navy (Retired),4,945,9,60.4,"Gemini 5, Gemini 11, Apollo 12, Skylab 2",,
486,486,Carolyn Wolf,1989.0,14.0,Retired,06/05/1952,"Sydney, Australia",Male,University of Kansas; University of California,Systems Engineering,Computer Systems; Computer Science,Colonel,US Army (Retired),2,2218,0,0.8,"STS 51-C (Discovery), STS 51-L (Challenger)",,STS-107 (Columbia)
487,487,Courtney Gregory,2009.0,20.0,Retired,08/29/1975,"Lynchburg, VA",Female,Harvard University; University of Texas,Astronomy,Electrical Engineering; Aviation Systems,,US Navy (Retired),2,490,3,13.3,"STS-120 (Discovery), ISS-24/25 (Soyuz)",,
488,488,Tony Sanchez,1997.0,16.0,Retired,05/28/1962,"Orange, NJ",Male,University of Sydney; MIT,Physics & Astronomy,Systems Management,Colonel,US Navy (Retired),2,1493,5,20.1,"Mercury 6, STS-95 (Discovery)",09/23/1993,
489,489,Alexandra Sullivan,1968.0,5.0,Retired,10/01/1935,"Crowborough, England",Male,Williams College; Georgetown University; University of California-Berkeley,Ceramic Engineering,Electrical Engineering,Major,US Navy (Retired),4,2409,6,26.4,"STS-9 (Columbia), STS 61-B (Atlantis), STS-28 (Columbia)",,
490,490,Ralph Hoffman,1968.0,4.0,Deceased,07/09/1930,"Orange, NJ",Male,US Naval Academy; University of West Florida; University of California-Los Angeles,Applied Science & Engineering,International Relations; Aerospace Engineering; Astronautical Engineering,,US Air Force,4,2278,6,32.7,STS-5 (Columbia),,
491,491,Desiree Morgan,2002.0,18.0,Retired,07/07/1967,"Detroit, MI",Male,Montana State University; University of Colorado,Physics,Aerospace Engineering,,US Army (Retired),0,4670,6,35.6,,,
492,492,Michael Smith,2009.0,20.0,Active,08/29/1978,"Danville, IL",Female,University of Colorado; Florida Atlantic University; Texas A&M University,Biology & Psychology,Engineering Management,Colonel,US Navy,4,1728,10,66.2,"STS 61-B (Atlantis), STS-40 (Columbia)",,
493,493,Luke Morgan,,17.0,Active,06/27/1966,"Del Norte, CO",Male,LeMoyne College; University of Maryland,Civil Engineering,Electrical Engineering,Captain,US Marine Corps (Retired),2,2654,8,49.8,ISS-22/23 (Soyuz),,
494,494,Jordan Martinez,1981.0,12.0,Retired,08/22/1951,"Superior, WI",Male,Tennessee Technological University; University of Tennessee,Mathematics,Engineering Science; Astronomy,,,1,2134,9,61.5,"STS-120 (Discovery), ISS-24/25 (Soyuz)",,
495,495,Keith Lowe,1982.0,8.0,Deceased,11/17/1950,"Vancouver, WA",Male,University of North Carolina at Chapel Hill; Duke University,Engineering Science,No Major,Colonel,US Air Force (Retired),3,337,0,0.0,STS-114 (Discovery),,
496,496,Christian Johnson,2001.0,18.0,Retired,04/25/1960,"Oak Ridge, TN",Male,US Military Academy; University of Michigan,Naval Sciences,No Major,Colonel,US Marine Corps (Retired),2,4079,10,63.3,"STS 41-B (Challenger), STS 51-L (Challenger)",,
497,497,Michelle Pena,1979.0,8.0,Retired,02/15/1951,"Fresno, CA",Male,US Military Academy; Georgia Institute of Technology; US Army War College,Aeronautical Engineering,Systems Engineering; Physical Science (Space Science),,,2,2358,0,0.0,"STS-110 (Atlantis), STS-122 (Atlantis), STS-135 (Atlantis)",,
498,498,Hannah Erickson,,16.0,Retired,04/02/1950,"Charles City, IA",Male,US Naval Postgraduate School,Aeronautical Engineering,Public Administration,,,2,945,0,0.3,"STS-122 (Atlantis), STS-131 (Discovery)",,
499,499,Emily Dunn,2002.0,19.0,Retired,02/04/1961,"Cape Girardeau, MO",Male,US Military Academy; Georgia Institute of Technology,Education,Computer Systems; Computer Science,,,4,2353,7,40.7,"Mercury 8, Gemini 6, Apollo 7",,
500,500,Kelly Fisher,2002.0,,Retired,12/29/1966,"Canton, IL",Male,Punjab Engineering College; University of Texas-Arlington; University of Colorado,,No Major,Colonel,US Air Force (Retired),1,1430,6,26.8,"STS-65 (Columbia), STS-70 (Discovery), STS-83 (Columbia), STS-94 (Columbia)",,
501,501,Claudia Ford,2000.0,18.0,Retired,12/06/1961,"Seattle, WA",Male,US Naval Academy,,Astronomy,,,1,2110,8,48.9,"STS-118 (Endeavor), STS-133 (Discovery)",,
502,502,Elizabeth Snow,2003.0,,Retired,11/04/1965,"Watertown, WI",Male,US Naval Academy; George Washington University; US Naval Postgraduate School,Engineering Physics,Aviation Systems,,,5,1911,0,0.2,"STS-35 (Columbia), STS-67 (Endeavor)",,
503,503,Zachary Woods,,3.0,Retired,08/01/1929,"Philadelphia, PA",Male,University of Missouri-Rolla,Chemistry,Geology,Captain,US Army (Retired),2,3349,2,6.6,,06/07/2001,
504,504,Robert Wu,,,Retired,02/06/1952,"Boston, MA",Male,US Air Force Academy; Purdue University,Aeronautical Engineering,Aviation Systems,,,5,2716,9,54.1,STS-129 (Atlantis),,
505,505,Diane Allen,,,Deceased,01/12/1935,"New York, NY",Male,University of Colorado,Physics,No Major,Colonel,US Air Force (Retired),5,547,0,0.2,"STS-6 (Challenger), STS 51-D (Discovery), STS-51-J (Atlantis)",,
506,506,Robert Douglas,1978.0,10.0,Retired,03/27/1948,"Syracuse, NY",Male,US Naval Academy; US Naval Postgraduate School,Aerospace Engineering,No Major,,,1,308,0,0.0,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",,
507,507,Johnny Hayes,1992.0,12.0,Management,05/31/1953,"Philadelphia, PA",Male,University of Colorado,Biology,Aerospace Engineering,,,1,4,1,2.7,"STS-117/120 (Atlantis/Discovery), STS-131 (Discovery)",,
508,508,Carmen Gutierrez,1988.0,17.0,Active,03/18/1957,"Austin, TX",Female,The Citadel; University of Tennessee-Knoxville,Mechanical Engineering,Aerospace Engineering,,,6,616,0,0.6,"STS-57 (Endeavor), STS-70 (Discovery), STS-88 (Endeavor), STS-109 (Columbia)",,
509,509,Thomas Miller,1986.0,14.0,Retired,02/21/1950,"Albany, GA",Male,US Military Academy; University of Michigan,Mathematics & Economics,Engineering Physics; Medicine; Medical Science,,,3,596,9,49.5,"STS-39 (Discovery), STS-54 (Endeavor), STS-66 (Atlantis)",,
510,510,Jennifer Chavez,1964.0,4.0,Active,11/25/1930,"Chicago, IL",Male,US Air Force Academy; Purdue University,Mechanical Engineering,Physics,Captain,US Navy (Retired),1,1995,8,44.6,"STS-4 (Columbia), STS 41-D (Discovery), STS 61-A (Challenger)",,
511,511,Amber Johnson,1993.0,13.0,Active,01/29/1956,"La Mesa, CA",Male,University of Southern Mississippi; University of Texas-Arlington,Mathematics,Computer Science,Lieutenant General,US Army,3,5641,5,27.1,"STS-120 (Discovery), ISS-24/25 (Soyuz)",,
512,512,Edward Hall,1965.0,5.0,Retired,07/21/1930,"Endicott, NY",Male,Carnegie-Mellon University; US Naval Postgraduate School; MIT,Engineering,Physiology; Biology,Colonel,,2,138,3,9.7,"STS-9 (Columbia), STS-35 (Columbia)",,
513,513,Russell Mcdaniel,1987.0,7.0,Deceased,03/15/1949,"St. Paul, MN",Male,US Naval Academy; University of Southern California,,Planetary Science,Captain,US Air Force (Retired),5,845,0,0.0,,,
514,514,Mr. Jeffrey Burns,1997.0,16.0,Retired,03/26/1963,"Dallas, TX",Female,University of California-Berkeley; University of Houston,Chemistry & Biology,Biometeorology,Captain,US Air Force,4,1088,3,9.0,STS 51-B (Challenger),,
515,515,Steven Pineda,1967.0,5.0,Deceased,04/21/1931,"Waterbury, CT",Male,US Air Force Academy; Embry-Riddle Aeronautical University,Physics,Aerospace Engineering,,,3,303,4,14.9,STS-107 (Columbia),,Apollo 1
516,516,Andrew Burns,1999.0,15.0,Deceased,08/12/1965,"Creve Couer, MO",Male,US Air Force Academy; California Institute of Technology,Aeronautical Engineering,Physics; Electrical Engineering,Captain,US Air Force (Retired),3,220,0,0.3,ISS-37/38 (Soyuz),,
517,517,Kristin Doyle,2009.0,20.0,Deceased,08/15/1972,"Lake City, SC",Male,Northwest Nazarene College; University of Colorado,,Public Health; Biochemistry; Medicine; Microbiology,,US Marine Corps (Retired),1,482,7,40.0,STS-5 (Columbia),,
518,518,John Jackson,1993.0,12.0,Retired,10/29/1963,"San Francisco, CA",Female,MIT; University of Texas-Austin; George Washington University,Aerospace Engineering,Hydraulic Engineering; Fluid Mechanics,Commander,US Navy,2,485,4,22.7,ISS-24/25 (Soyuz),,
519,519,John Costa,1963.0,3.0,Management,01/12/1935,"Adelaide, Australia",Male,Dartmouth College; Rice University,Physics,Aeronautical Engineering,Captain,US Naval Reserves,5,4732,9,55.4,"STS-51 (Discovery), STS-65 (Columbia), STS-79 (Atlantis), STS-108/111 (Endeavor)",08/09/1996,
520,520,George Chavez,1970.0,7.0,Retired,10/10/1936,"Augusta, GA",Male,Williams College; Georgetown University; University of California-Berkeley,Ceramic Engineering,No Major,,,2,537,0,0.3,"STS-49 (Endeavor), STS-59 (Endeavor), STS-76 (Atlantis)",,
521,521,Michael Hutchinson,1980.0,12.0,Active,03/25/1946,"Demarest, NJ",Male,Harvey Mudd College; University of Washington,Mechanical Engineering,No Major,Colonel,,1,356,6,34.6,"STS-64 (Discovery), STS-81/84 (Atlantis)",02/21/1995,
522,522,Kristy Wilcox,1984.0,10.0,Retired,10/05/1946,"Cleveland, OH",Male,University of Colorado,Mathematics,Aerospace Engineering,Colonel,US Navy (Retired),4,252,3,8.7,"STS-117 (Atlantis), STS-119 (Discovery)",,
523,523,Alyssa Garcia,1994.0,15.0,Management,09/27/1953,"Gary, IN",Male,US Air Force Academy; Columbia University,Electrical Engineering,No Major,Captain,US Air Force,1,736,1,1.6,Skylab 4,,
524,524,John Sutton,,8.0,Retired,09/10/1944,"Cass City, MI",Male,Indiana University of Pennsylvania; Medical College of Pennsylvania,Physics,Aeronautical Engineering,,,2,37,0,0.7,STS-110 (Atlantis),,
525,525,April Chambers,1980.0,5.0,Retired,06/11/1943,"Baltimore, MD",Male,University of Wisconsin,Aeronautics & Astronautics,Astronomy & Astrophysics,,US Navy (Retired),4,3293,10,66.8,"STS-126 (Endeavor), STS-132 (Atlantis), STS-133 (Discovery)",,
526,526,Connor Wilson,1977.0,10.0,Retired,09/29/1948,"Elmira, NY",Male,The Citadel; University of Tennessee-Knoxville,Mechanical Engineering,No Major,Colonel,US Air Force (Retired),1,2630,5,24.1,,,
527,527,Kenneth Wallace,1971.0,6.0,Retired,10/06/1936,"Seattle, WA",Male,Cornell University; Colorado State University,Mechanical Engineering,Aeronautical Engineering,,,2,304,5,20.2,STS-131 (Discovery),,
528,528,Rebekah Whitehead,1968.0,3.0,Retired,01/29/1947,"Decatur, AL",Male,US Military Academy; Georgia Institute of Technology,Mechanical Engineering,Engineering Science,Lieutenant General,US Air Force (Retired),4,3074,4,16.6,STS-122 (Atlantis),,
529,529,Brian Smith,1998.0,16.0,Retired,10/07/1960,"Indiana, PA",Female,Wellesley College; MIT,Systems Engineering,No Major,Lieutenant Colonel,,0,1848,1,1.4,"STS 51-B (Challenger), STS-33 (Discovery), STS-44 (Atlantis)",,
530,530,Dana Miller,1986.0,10.0,Active,06/25/1953,"Vancouver, WA",Male,MIT; University of Massachusetts,Aeronautical Engineering,International Relations; Aerospace Engineering; Astronautical Engineering,Colonel,,2,7743,10,65.9,"STS-9 (Columbia), STS-45 (Atlantis)",,
531,531,Elizabeth Jordan,1980.0,14.0,Retired,08/14/1942,"Okemah, OK",Male,University of Edinburgh; Leeds University,Aerospace Engineering,Aeronautical Engineering,Brigadier General,US Navy,4,153,0,0.0,STS-125 (Atlantis),,Apollo 1
532,532,Justin Ochoa,1984.0,16.0,Management,08/08/1952,"Cape Girardeau, MO",Female,US Air Force Academy; Troy State University; US Air Force Institute of Technology,Physics,Aeronautical Engineering,,,1,213,0,0.3,"STS-102 (Discovery), STS-114 (Discovery)",,
533,533,Tyler Knight,1992.0,14.0,Active,02/20/1954,"Orange, NJ",Male,California Polytechnic State University,Electrical Engineering,No Major,Colonel,,2,809,2,5.5,"STS-7 (Challenger), STS 41-G (Challenger)",,
534,534,Christopher Knight,1981.0,8.0,Retired,03/19/1945,"Lockport, NY",Male,Texas Technological College,Engineering,Astronautics,Captain,US Air Force (Retired),1,2592,1,1.7,"STS 51-C (Discovery), STS 51-L (Challenger)",,
535,535,Thomas Gardner,1993.0,14.0,Retired,04/15/1960,"Enid, OK",Male,US Merchant Marine Academy; University of California-Los Angeles,,Physiology; Biology,,US Navy (Retired),1,5472,10,65.5,"STS-106 (Atlantis), STS-118 (Endeavor), STS-131 (Discovery), ISS-38/39 (Soyuz)",,
536,536,Jesse Martin,,11.0,Retired,05/19/1950,"Newport, VT",Female,Punjab Engineering College; University of Texas-Arlington; University of Colorado,Aerospace Engineering,No Major,Colonel,US Air Force,2,3854,3,14.9,"STS-55 (Columbia), STS-63 (Discovery)",,
537,537,Roy Frank,1965.0,4.0,Retired,03/29/1931,"Salem, MA",Male,Loyola College; MIT,Mechanical Engineering,Aeronautics & Astronautics,Colonel,,2,463,1,2.2,"STS-55 (Columbia), STS-63 (Discovery)",,
538,538,Shannon Davidson,1974.0,7.0,Retired,12/09/1946,"Dallas, TX",Male,Washington University; California Institute of Technology,Physics,Aeronautical Engineering,Captain,US Coast Guard (Retired),2,1477,10,63.5,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",12/11/2002,
539,539,Natasha Williams,1979.0,10.0,Retired,11/07/1941,"Chicago, IL",Male,California State University-Fullerton; University of California-Davis,Mechanical Engineering,Aeronautics & Astronautics,Captain,US Navy (Retired),4,27,8,44.9,STS 51-F (Challenger),,
540,540,Justin Brown,1998.0,13.0,Deceased,02/08/1963,"Denver, CO",Male,Purdue University; University of Southern California,Engineering Science,Public Administration,,US Air Force (Retired),0,1007,0,0.0,STS 51-I (Discovery),,
541,541,Wendy White,2007.0,19.0,Retired,12/05/1967,"Monroe, LA",Male,US Air Force Academy; University of Colorado; Colorado State University; University of Minnesota; University of Texas Medical Branch-Galveston,Mechanical Engineering,Safety Engineering; Industrial Engineering,Commander,US Naval Reserves (Retired),3,1066,0,0.5,"STS-102 (Discovery), STS-114 (Discovery)",,
542,542,Erik Rodgers,2000.0,17.0,Retired,04/27/1966,"Wheeler, TX",Male,US Naval Academy; Florida State Institute of Technology,Astronautical Engineering,Public Administration,,,1,103,0,0.0,,,STS 51-L (Challenger)
543,543,Kayla Chambers,1981.0,4.0,Management,07/14/1949,"El Paso, TX",Male,US Air Force Academy; Georgia Institute of Technology,Zoology,Aerospace Engineering,,,2,2605,4,19.2,Apollo 17,,
