,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
785,2898,Paul Manning,1992.0,16.0,Retired,05/11/1962,"Ridley Park, PA",Female,US Naval Academy; Florida Institute of Technology,Chemistry,Earth Sciences; Geology,,,1,481,0,0.1,"STS 61-B (Atlantis), STS-40 (Columbia)",,
786,2899,Brittany Buckley,1991.0,8.0,Retired,09/21/1950,"Detroit, MI",Male,Cornell University; US Naval Postgraduate School,Physics,Aeronautical Engineering,,,1,1415,5,20.5,,,
787,2900,Deborah Smith,1969.0,5.0,Retired,04/12/1932,"Lincoln, IL",Male,University of Illinois-Urbana,Geology,Aerospace Engineering,Colonel,,1,1234,0,0.0,"STS-51 (Discovery), STS-68 (Endeavor), STS-77 (Endeavor), STS-108/111 (Endeavor)",,
788,2901,Nathan Brown,1969.0,8.0,Deceased,11/04/1939,"Cle Elum, WA",Male,Purdue University,Zoology,No Major,,,1,1233,7,37.2,"STS-92 (Discovery), STS-112 (Atlantis), STS-120 (Discovery)",,
789,2902,Danny Pacheco,2005.0,20.0,Retired,11/20/1971,"Attleboro, MA",Male,US Military Academy; US Naval Postgraduate School; US Naval War College,Chemical Engineering,Physics; Electrical Engineering,Captain,US Navy (Retired),3,5108,10,64.7,ISS-24/25 (Soyuz),,
790,2903,Dr. Craig Dean,1984.0,5.0,Active,06/01/1953,"Queens, NY",Female,US Naval Academy; MIT,Electrical Engineering,Mechanical  Engineering,,,1,3988,7,39.6,"STS 41-D (Discovery), STS-29 (Discovery), STS-39 (Discovery)",,
791,2904,Melissa Stout,1983.0,13.0,Retired,06/09/1949,"Elmira, NY",Male,Lehigh University; Georgetown University,Civil Engineering,Engineering,Lieutenant Colonel,US Marine Corps,0,1912,0,0.5,"Mercury 9, Gemini 5",,
792,2905,Tracy Alvarado,1972.0,9.0,Active,07/23/1942,"Viroqua, WI",Male,University of Connecticut; Rensselaer Polytechnic Institute; University of Houston-Clear Lake,Business Management; Aeronautical Engineering,Veterinary Medicine; Public Administration,Captain,US Navy (Retired),2,1726,9,57.1,"STS-58 (Columbia), STS-76 (Atlantis), STS-90 (Columbia)",04/16/1993,
793,2906,Amanda Parker,1985.0,14.0,Active,12/15/1955,"Philadelphia, PA",Male,Villanova University; University of Florida,Engineering Science,Aeronautical Engineering,,US Air Force (Retired),5,1302,2,5.4,"ISS-19/20 (Soyuz), STS-133 (Discovery)",,
794,2907,Carl Williams,1963.0,5.0,Deceased,12/03/1929,"Marianna, FL",Male,Stanford University,Astronautics,No Major,Colonel,US Army (Retired),0,420,7,35.0,"Gemini 10, Apollo 11",,
795,2908,Stephanie Medina,,17.0,Deceased,11/12/1956,"Seattle, WA",Male,Southern Methodist University; Baylor University; University of Houston,Bioscience,Aeronautics & Astronautics,Colonel,,3,63,7,39.2,STS-40 (Columbia),,
796,2909,Courtney Potts,1968.0,3.0,Retired,08/22/1943,"Indianapolis, IN",Male,Purdue University; University of Southern California,Aerospace Engineering,Aerospace Engineering,Captain,US Air Force,5,3364,0,0.4,"STS-118 (Endeavor), ISS-23/24 (Soyuz)",,
797,2910,Tyler Myers,1970.0,7.0,Retired,04/20/1945,"Ridley Park, PA",Male,Purdue University; Indiana University,Biology & Psychology,Operations Research; Space Systems Management,Colonel,US Air Force (Retired),1,402,8,44.2,"STS-44 (Atlantis), STS-53 (Discovery), STS-69 (Endeavor), STS-101 (Atlantis), STS-102/105 (Discovery)",,
798,2911,Donald Johnson,1994.0,11.0,Retired,10/11/1957,"Demarest, NJ",Male,Youngstown State University; University of Florida,Astronautics,Education,Colonel,US Navy (Retired),3,2476,2,4.6,"STS-9 (Columbia), STS-35 (Columbia)",,
799,2912,Jerry Smith,1984.0,13.0,Retired,10/29/1942,"Cape Girardeau, MO",Male,US Naval Academy; Florida State Institute of Technology,Applied Science & Engineering,Aeronautical & Astronautical Engineering,,,4,1342,0,0.3,"STS-35 (Columbia), STS-67 (Endeavor)",01/03/2003,
800,2913,Lisa West,1993.0,,Deceased,09/07/1957,"Frankfurt, West Germany",Male,San Diego State University; Stanford University,Electrical Engineering,Aeronautical Systems,Captain,US Marine Corps (Retired),6,309,0,0.6,"STS-123 (Endeavor), STS-134 (Endeavor)",,
801,2914,Adam Mcneil,2003.0,18.0,Retired,05/27/1963,"St. Paul, MN",Male,Cornell University; Princeton University; University of Miami,Applied Biology; Mechanical Engineering,Mechanical Engineering,,,0,533,0,0.0,"Apollo 12, Skylab 3",,STS 51-L (Challenger)
802,2915,Adam Glenn,1966.0,4.0,Retired,12/23/1934,"Euclid, OH",Male,Embry-Riddle Aeronautical University; University of Central Florida,Engineering,Electrical Engineering,Colonel,,2,129,0,0.1,ISS-48/49 (Soyuz),,
803,2916,Thomas Robinson MD,1985.0,14.0,Retired,02/26/1945,"Cleveland, OH",Male,University of Washington; Northwestern University; Wright State University,Computer Science,No Major,,,2,131,4,17.4,,12/28/1992,
804,2917,Carlos Manning,1995.0,16.0,Active,09/08/1962,"Augusta, GA",Female,US Naval Academy; US Naval Postgraduate School,Chemistry,Medicine,Colonel,,4,2891,1,3.2,"Gemini 10, Apollo 11",,
805,2918,Maria Martin,2001.0,16.0,Active,01/28/1967,"Lockport, NY",Male,US Air Force Academy; Golden Gate University,,Biochemistry,Colonel,US Naval Reserves,1,5247,9,50.9,STS-118 (Endeavor),,
806,2919,Mario Sanchez,1978.0,7.0,Retired,07/28/1950,"Manchester, NH",Female,Davidson College; University of Virginia; Wake Forest University; University of Texas Medical Branch-Galveston,Applied Biology; Mechanical Engineering,Mechanical Engineering,,,1,2761,5,21.7,"Gemini 8, Apollo 9, Apollo 15",,
807,2920,Rhonda Simmons,,9.0,Deceased,12/27/1945,"Dayton, OH",Male,Villanova University; University of Florida,Engineering Physics,Geology,Colonel,,2,2281,9,60.4,STS-90 (Columbia),,
808,2921,Timothy Parsons,1983.0,8.0,Deceased,07/11/1950,"Savannah, GA",Male,US Naval Academy; University of Maryland; US Naval Postgraduate School,Mathematics,No Major,Captain,US Marine Corps (Retired),2,3749,8,47.3,"STS-66 (Atlantis), STS-82 (Discovery), STS-97 (Endeavor), STS-115 (Discovery)",,
809,2922,Katrina George,1981.0,6.0,Retired,01/21/1946,"Newport, VT",Male,Columbia University; MIT,Engineering,Aeronautics & Astronautics; Physical Sciences,Colonel,,3,1904,0,0.7,"STS 41-B (Challenger), STS 61-C (Columbia), STS-27 (Atlantis), STS-47 (Endeavor), STS-71 (Atlantis)",,
810,2923,Dr. Shannon Lawson,2000.0,19.0,Retired,05/09/1962,"New York, NY",Male,US Military Academy; California Institute of Technology,Aerospace Engineering,Mechanical Engineering,Colonel,,1,1154,0,0.1,"STS-3 (Columbia), STS 51-F (Challenger)",,
811,2924,Robin Guzman,1974.0,3.0,Deceased,08/01/1942,"Crowborough, England",Male,University of Colorado; Florida Atlantic University; Texas A&M University,Computer Science,Public Health; Medicine,,,1,5418,8,41.9,"STS-66 (Atlantis), STS-82 (Discovery), STS-97 (Endeavor), STS-115 (Discovery)",,
812,2925,Matthew Williams,2004.0,19.0,Retired,10/30/1964,"Madrid, Spain",Male,University of California-Los Angeles,,Medicine; Public Health,,US Navy (Retired),2,51,0,0.2,"STS-63 (Discovery), STS-84 (Atlantis), STS-114 (Columbia), STS-93 (Discovery)",08/02/1994,
813,2926,Paul Curtis,1969.0,6.0,Deceased,07/18/1930,"Parker’s Prairie, MN",Male,University of Illinois; California State University-Fresno,Animal Science,Aeronautics & Astronautics; Physical Sciences,Captain,US Navy (Retired),4,209,0,0.3,STS-90 (Columbia),,
814,2927,Ryan King,1978.0,6.0,Deceased,05/31/1942,"Philadelphia, PA",Male,US Naval Academy; Air Force Institute of Technology,Naval Sciences,No Major,Lieutenant Commander,US Navy,2,642,6,28.8,STS 51-F (Challenger),,
815,2928,Paul Porter,1962.0,3.0,Management,09/16/1924,Hong Kong,Male,US Air Force Academy; Purdue University,Aeronautical & Astronautical Engineering,Aeronautical Engineering,Colonel,,4,6,0,0.0,"STS-119 (Discovery), STS-132 (Atlantis)",,
816,2929,Michael Sawyer,1989.0,15.0,Management,05/28/1950,"North Yorkshire, England",Male,University of California-San Diego; Stanford University,Aerospace Engineering,Physics,,,3,631,0,0.0,STS-5 (Columbia),,
817,2930,Tyler Nichols,1984.0,7.0,Retired,06/03/1948,"New Rockford, ND",Male,University of Texas,Aeronautical Engineering,Physics,Major,US Navy,3,1182,9,61.8,"STS-84 (Atlantis), STS-106 (Atlantis), ISS-07 (Soyuz)",,
818,2931,Patricia Wilson,1971.0,4.0,Retired,03/05/1947,"Albany, NY",Male,Harvey Mudd College; University of Washington,Earth Sciences,Aeronautics,Major,US Navy,3,2422,9,57.3,"STS-58 (Columbia). STS-86/89 (Atlantis/Endeavor), STS-112 (Atlantis), STS-127 (Endeavor)",,
819,2932,Angela Martinez,1969.0,5.0,Deceased,10/06/1933,"Shawnee, OK",Male,US Naval Academy; US Naval Postgraduate School,Aeronautical Engineering,Medicine,,,1,560,1,2.6,STS-129 (Atlantis),,
820,2933,Benjamin Martin,2001.0,19.0,Retired,02/08/1961,"Indianapolis, IN",Male,US Air Force Academy; Purdue University,Physics,No Major,,,4,1317,0,0.0,,,
821,2934,Jerome Cortez,1988.0,14.0,Retired,10/18/1949,"New York, NY",Male,Southern Illinois University-Carbondale; Florida Institute of Technology,Aerospace Engineering,Meteorology,Colonel,US Marine Corps (Retired),5,129,0,0.2,"STS-28 (Columbia), STS-43 (Atlantis)",,
822,2935,Ann Schroeder,1976.0,8.0,Retired,08/29/1935,"Cooperstown, NY",Male,US Naval Academy; US Naval Postgraduate School,Computer Science,Aeronautical Engineering,Lieutenant Commander,US Army,4,395,0,0.0,"STS-44 (Atlantis), STS-55 (Columbia), STS-70 (Discovery), STS-78 (Columbia)",,
823,2936,Mr. Richard Hubbard,1962.0,4.0,Deceased,09/13/1923,"Grand Rapids, MI",Male,US Air Force Academy; University of Southern California,Chemistry,Solar Physics,Lieutenant Commander,US Air Force (Retired),1,170,5,24.5,"STS-123 (Endeavor), STS-134 (Endeavor)",,
824,2937,Bradley Mitchell,1998.0,20.0,Retired,06/03/1957,"Los Angeles, CA",Male,US Naval Academy; University of Southern California,Music,Chemical Engineering; Medicine,,US Army (Retired),3,178,1,2.4,,09/11/1999,
825,2938,Nancy Barnes,1979.0,7.0,Retired,02/22/1950,"Cordova, AL",Male,Harvard University; University of Texas,Physics,Mechanical Engineering,Captain,US Air Force,1,3826,5,25.2,"STS-101 (Atlantis), ISS-13 (Soyuz), ISS-21/22 (Soyuz), ISS-47/48 (Soyuz)",,STS-107 (Columbia)
826,2939,Brandon Ryan,,,Retired,08/12/1938,"Durango, CO",Male,California State University-Northridge; Georgia Institute of Technology,Aerospace Engineering,Aeronautical Engineering,Major,US Navy (Retired),2,687,3,12.3,"STS-116/117 (Discovery/Atlantis), ISS-32/33 (Soyuz)",12/26/1995,
827,2940,Kyle Jackson,,20.0,Retired,05/30/1966,"Baltimore, MD",Male,The Citadel; University of Tennessee-Knoxville,Engineering Science,Medicine,,,2,1426,7,35.3,"STS-41 (Discovery), STS-53 (Discovery), STS-65 (Columbia), STS-88 (Endeavor)",,
828,2941,Katie Williamson,1959.0,2.0,Retired,01/05/1924,"Denver, CO",Male,Air Force Institute of Technology,Mechanical Engineering,Aviation Systems,Captain,US Air Force (Retired),1,2175,4,14.6,"STS 51-D (Discovery), STS-35 (Columbia), STS-46 (Atlantis), STS-61 (Endeavor), STS-75 (Columbia)",,
829,2942,Erica Morris,,19.0,Active,06/21/1969,"Crawsfordsville, IN",Female,US Naval Academy; US Naval Postgraduate School,Physics,Physics,,US Navy (Retired),1,1482,4,20.1,STS 51-F (Challenger),,
830,2943,Tanya Frank,2008.0,20.0,Deceased,02/27/1973,"Madrid, Spain",Male,Auburn University; University of Colorado,Mathematical & Electrical Science,Cancer Biology,,,0,4007,8,42.7,"STS-88 (Endeavor), STS-105 (Discovery), STS-117 (Atlantis), STS-128 (Discovery)",,
831,2944,Cody Manning,1988.0,18.0,Active,04/11/1957,"Creston, IA",Male,US Naval Academy; Columbia University,Aerospace Engineering,No Major,,US Navy (Retired),1,2549,9,58.5,STS-107 (Columbia),05/06/1994,
832,2945,Christine Cooper,1988.0,13.0,Retired,12/20/1958,"Statesville, NC",Female,Auburn University; University of Tennessee,Aeronautical Engineering,Astronomy,,US Air Force (Retired),1,2278,5,23.0,"STS-84 (Atlantis), STS-106 (Atlantis), ISS-07 (Soyuz)",,
833,2946,Andre Snyder,1985.0,8.0,Retired,09/11/1956,"Portland, IN",Male,University of Missouri; University of West Florida,,Operations Research,,,2,8210,8,47.8,"Gemini 8, Apollo 9, Apollo 15",,
834,2947,Diamond Ward,1976.0,7.0,Retired,10/06/1939,"Dallas, TX",Male,University of Colorado; University of California Los Angeles,Physics,Aeronautics & Astronautics; Instrumentation,,US Air Force (Retired),0,1860,9,59.4,,,
835,2948,Colleen Mahoney,1962.0,,Retired,09/30/1932,"New York, NY",Male,MIT; University of Massachusetts,Electrical Engineering,No Major,Colonel,,2,6542,3,9.3,"STS-42 (Discovery), STS-51 (Discovery), STS-79 (Atlantis)",,
836,2949,Charles Cole,1985.0,10.0,Retired,11/03/1947,"Arcadia, CA",Male,US Air Force Academy; Purdue University,"Aeronautics & Astronautics; Earth, Atmospheric & Planetary Sciences",Electrical Engineering,Commander,US Navy (Retired),4,2765,0,0.3,STS 51-L (Challenger),,
837,2950,James Phelps,1974.0,3.0,Management,01/10/1939,"Oak Park, IL",Male,Drexel University; Thomas Jefferson University,Engineering Management,No Major,,US Air Force (Retired),0,3469,4,18.6,"STS-30 (Atlantis), STS-47 (Endeavor), STS-64 (Discovery), STS-82 (Discovery)",,
838,2951,Danielle Torres,1989.0,15.0,Deceased,09/11/1954,"Cleveland, OH",Male,US Naval Academy,Biochemistry,No Major,Colonel,US Marine Corps (Retired),2,41,0,0.0,,,
839,2952,Susan Kelley,1995.0,11.0,Retired,02/04/1958,"Mount Clemens, MI",Male,Stanford University,Aeronautical Engineering,Aeronautics & Astronautics,Brigadier General,US Navy (Retired),2,699,1,3.3,"STS-35 (Columbia), STS-67 (Endeavor)",,
840,2953,Douglas Fox,1961.0,3.0,Management,07/11/1928,"New York, NY",Male,US Air Force Academy; Georgia Institute of Technology,,Solar Physics,,,1,397,0,0.0,"STS-127/128 (Endeavor/Discovery), ISS-46/47 (Soyuz)",11/06/1992,
841,2954,Sarah Rodriguez DDS,1974.0,6.0,Retired,04/01/1938,"Boston, MA",Male,US Naval Academy; Stanford University; University of Houston-Clear Lake,Mechanical Engineering,Astronomy,,,6,1156,1,3.2,"STS 41-B (Challenger), STS-31 (Discovery)",03/29/1996,
842,2955,Patricia Bruce,1994.0,17.0,Active,12/02/1957,"Shawnee, OK",Male,University of Kansas; US Naval Postgraduate School,Physics,Medicine,Colonel,US Air Force (Retired),3,2723,0,0.3,Skylab 4,,
843,2956,Sara Johnson,1979.0,10.0,Deceased,10/04/1945,"Chicago, IL",Male,University of New Hampshire; Ohio State University; Harvard University,Aeronautical Engineering,No Major,Colonel,US Air Force (Retired),3,1086,8,45.5,"STS-3 (Columbia), STS 51-F (Challenger)",,
844,2957,Heather Walker,1966.0,4.0,Management,06/14/1931,"Demarest, NJ",Male,US Naval Academy; US Naval Postgraduate School; University of Southern California,Aeronautical Engineering,Engineering Science,Colonel,US Navy (Retired),5,337,9,52.7,"STS 61-B (Atlantis), STS-40 (Columbia)",,
845,2958,Charles Zimmerman,1982.0,,Retired,06/29/1948,"Longmont, CA",Male,Southern Illinois University-Carbondale; Florida Institute of Technology,Mechanical Engineering,Computer Science,,US Navy (Retired),4,827,9,59.2,"STS-125 (Atlantis), STS-134 (Endeavor)",,
846,2959,Matthew Smith,1995.0,18.0,Retired,10/10/1960,"Cardiff, Wales",Female,Tennessee Technological University; University of Tennessee,Aerospace Engineering,Geophysics; Seismology,,,4,371,10,63.7,"STS-110 (Atlantis), STS-122 (Atlantis), STS-135 (Atlantis)",,
847,2960,Cindy Dominguez,1970.0,7.0,Deceased,04/07/1940,"Orange, CA",Male,US Air Force Academy; MIT,Electrical Engineering,No Major,Commander,US Navy (Retired),1,1710,0,0.4,STS-128 (Discovery),,
848,2961,Robert Johnson,1989.0,17.0,Retired,04/19/1960,"Dallas, TX",Male,Loyola College; MIT,Philosophy,Medicine,Captain,US Marine Corps (Retired),4,362,1,3.8,"STS-89 (Endeavor), STS-107 (Columbia)",12/04/2007,
849,2962,Tammy White,2002.0,18.0,Retired,03/01/1962,"Macon, GA",Female,US Air Force Academy; US Air Force Institute of Technology,Mechanical Engineering,Aeronautical Systems,Colonel,US Air Force,2,3530,8,53.4,STS-118 (Endeavor),,
850,2963,Ryan Wallace,1965.0,3.0,Retired,12/16/1938,"Oak Park, IL",Male,University of Kansas,Aeronautical Engineering,No Major,Colonel,US Air Force (Retired),1,612,5,22.8,"STS-36 (Atlantis), STS-54 (Endeavor), STS-62 (Columbia), STS-77 (Endeavor)",,STS-107 (Columbia)
851,2964,Kristy Riggs,1998.0,16.0,Retired,06/15/1964,"Greenville, SC",Male,US Air Force Academy; Purdue University,Engineering Physics,Microbial Ecology; Environmental Engineering,Colonel,US Navy (Retired),5,1060,4,18.5,"STS-126 (Endeavor), STS-133 (Discovery)",,
852,2965,Shannon Wilson,1977.0,4.0,Retired,09/22/1937,"Danville, IL",Male,University of Southern Mississippi; University of Texas-Arlington,Mathematics & Statistics; Chemistry,Computer Science; Aeronautical Engineering,Colonel,US Navy,2,1639,9,53.8,"STS-101 (Atlantis), ISS-13 (Soyuz), ISS-21/22 (Soyuz), ISS-47/48 (Soyuz)",,STS-107 (Columbia)
853,2966,Mrs. Robin Johnson,1995.0,13.0,Active,03/10/1958,"Miami, FL",Male,Montana State University; University of Colorado,Aerospace Engineering,No Major,Colonel,US Navy,3,257,0,0.3,Apollo 8,,
854,2967,Jonathon Harper,1979.0,7.0,Retired,07/23/1938,"Springfield, MA",Male,University of Wisconsin,Physics,Engineering Mechanics; Business Management,Captain,US Coast Guard (Retired),2,11,5,19.8,"STS-105 (Discovery), STS-117 (Atlantis), STS-128 (Discovery)",,
855,2968,Bridget Collins,1991.0,17.0,Retired,10/19/1952,"Dallas, TX",Male,Lehigh University; MIT; Rutgers University,Aeronautics & Astronautics,Engineering Science; Astronomy,Lieutenant Colonel,,1,1341,1,3.1,"STS-37 (Atlantis), STS-47 (Endeavor), STS-59 (Endeavor), STS-79 (Atlantis)",,
856,2969,Frank Grant,1967.0,4.0,Retired,07/29/1933,"Austin, TX",Male,US Naval Academy,Electrical Engineering,Aerospace Engineering,Colonel,US Navy (Retired),1,2650,2,8.6,"STS-68 (Endeavor), STS-82 (Discovery), STS-103 (Discovery), STS-110 (Atlantis)",,
857,2970,Joseph Perez,1995.0,16.0,Retired,09/17/1953,"Phoenix, AZ",Male,Washington & Lee University; Cornell University; Stanford University,Physics,Aviation Systems,Commander,US Navy (Retired),2,1151,6,34.9,"STS-36 (Atlantis), STS-49 (Endeavor), STS-62 (Columbia)",,
858,2971,Calvin Cabrera,1974.0,12.0,Active,07/11/1943,"Bristol, PA",Female,University of Texas; California Institute of Technology,Mathematics & Physics,No Major,Colonel,,1,1669,5,24.6,"STS-54 (Endeavor), STS-64 (Discovery), STS-78 (Columbia), STS-101 (Atlantis), STS-102/105 (Discovery)",08/27/2001,
859,2972,Lisa Flores,1995.0,12.0,Active,03/30/1959,"Uniontown, PA",Female,US Military Academy,Aerospace Engineering,Science & Technology Administration; Aeronautical Engineering,Lieutenant Commander,US Air Force (Retired),2,6554,1,1.8,"STS-115 (Atlantis), STS-126 (Endeavor), STS-135 (Atlantis)",,
860,2973,James Camacho,1975.0,13.0,Retired,01/28/1934,"Lake Charles, LA",Female,University of Washington,Aerospace Engineering,Aeronautical Engineering,Major General,,4,36,0,0.0,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",11/02/1998,
861,2974,Tyler Garcia,1987.0,11.0,Deceased,10/31/1957,"Bedford, IN",Male,US Air Force Academy; Ohio State University; University of Colorado,Astronautical Engineering,Aviation Systems,,US Army (Retired),4,3155,0,0.0,"STS 51-D (Discovery), STS-34 (Atlantis)",,
862,2975,Meghan Delgado,1997.0,18.0,Retired,04/19/1961,"Marianna, FL",Male,Williams College; Georgetown University; University of California-Berkeley,Engineering Management,Aeronautics & Astronautics,Captain,US Air Force (Retired),4,447,1,1.3,"STS 51-D (Discovery), STS-40 (Columbia), STS-58 (Columbia)",,
863,2976,Samantha Hall,1972.0,6.0,Management,03/15/1946,"Oak Ridge, TN",Male,University of Adelaide,Aerospace Engineering,Polymer Science & Engineering,Captain,US Navy (Retired),1,8111,9,58.1,"STS-121 (Discovery), STS-120 (Discovery), STS-131 (Discovery)",,
864,2977,Priscilla Campbell,1988.0,11.0,Retired,08/25/1960,"Cambridge, OH",Male,Pennsylvania State University; Rutgers University,Aeronautical Engineering,No Major,Captain,US Air Force Reserves (Retired),2,4600,9,53.9,"STS 51-D (Discovery), STS-40 (Columbia), STS-58 (Columbia)",,
865,2978,Brittany Gomez,1997.0,17.0,Active,07/08/1963,"Lebanon, MO",Male,Ohio State University; University of Southern California; University of Houston,Physics & Astronomy,No Major,,,5,1389,6,23.8,"STS 41-D (Discovery), STS-29 (Discovery), STS-39 (Discovery)",,
866,2979,Kenneth Allen,1997.0,,Retired,06/03/1962,"Belleville, IL",Male,US Military Academy; Georgia Institute of Technology,Aerospace Engineering,Physics,Captain,US Navy (Retired),2,1800,8,44.6,"STS 41-B (Challenger), STS-31 (Discovery)",12/08/2004,
867,2980,Brandon Weber,1965.0,5.0,Active,12/21/1935,"Eugene, OR",Male,Syracuse University; Marietta College; University of California-Los Angeles; University of Kentucky; University of Houston; Columbia University,Engineering Science,Physical Chemistry,Captain,US Navy (Retired),3,130,10,66.2,"STS-8 (Challenger), STS 51-A (Discovery)",,
868,2981,Jeffrey Pitts MD,1971.0,,Deceased,05/13/1938,"Kealakekua, HI",Male,University of Southern Mississippi; University of Texas-Arlington,Applied Science & Engineering,Mechanical  Engineering,Captain,,4,1850,10,65.2,STS-118 (Endeavor),,
869,2982,Barry Arnold,1987.0,11.0,Deceased,07/08/1949,"Shanghai, China",Female,Yale University; University of Virginia,Mathematics,No Major,Commander,,2,269,3,8.4,"STS-1 (Columbia), STS-7 (Challenger), STS 41-C (Challenger), STS 41-G (Challenger)",02/05/2000,
870,2983,Sally Higgins,1985.0,9.0,Deceased,06/21/1944,"Greenville, SC",Male,Tufts University; MIT,Mathematics,Aeronautical Engineering Systems,,,2,2977,7,37.2,Apollo 17,,
871,2984,Misty Carpenter,1980.0,7.0,Management,08/24/1946,"Melbourne, Australia",Male,Northeastern University; MIT,Physics,Astronautical Engineering,,,4,635,2,8.4,"STS-32 (Columbia), STS-43 (Atlantis), STS-57 (Endeavor)",09/24/1982,
872,2985,Natalie Graham,1988.0,12.0,Retired,07/16/1957,"Rochester, NY",Male,University of Connecticut; MIT,Mechanical Engineering,No Major,,,1,2878,0,0.0,"STS-87 (Columbia), STS-95 (Discovery), STS-104 (Atlantis), STS-121 (Discovery), STS-133 (Discovery)",,
873,2986,David Decker,1987.0,13.0,Management,09/02/1954,"Lima, Peru",Male,Cambridge University,Aeronautical Engineering,Computer Science,,,2,1005,8,41.8,"STS 51-D (Discovery), STS-40 (Columbia), STS-58 (Columbia)",,
874,2987,Shane Ramos,1996.0,15.0,Deceased,07/17/1947,"Creston, IA",Male,US Naval Academy,Mathematics & Physics,Astronautics,Captain,US Navy (Retired),1,664,1,1.0,"STS-37 (Atlantis), STS-56 (Discovery), STS-74 (Atlantis)",,
875,2988,Mary Russell,1981.0,,Retired,03/27/1948,"Belmont, MA",Male,US Military Academy,Physics,Aeronautics & Astronautics,Captain,US Navy,5,362,0,0.1,STS 61-C (Columbia),05/11/1986,
876,2989,Antonio Lewis,1999.0,,Active,07/29/1958,"Watertown, WI",Female,Cornell University; US Naval Postgraduate School,Mechanical Engineering,Systems Engineering; Physical Science (Space Science),Captain,,1,1920,1,2.0,STS-90 (Columbia),,
877,2990,Patty Smith,1996.0,14.0,Retired,10/19/1958,"Faison, NC",Male,,Mathematics,Applied Plasma Physics,,,4,2566,7,37.1,STS 51-J (Atlantis),02/16/1991,
878,2991,Megan Williams,1989.0,16.0,Active,09/18/1959,"Silverton, OR",Female,Auburn University; University of Virginia,Aerospace Engineering,Materials Science Engineering,Colonel,US Air Force (Retired),2,2271,1,2.3,"STS-51 (Discovery), STS-65 (Columbia), STS-79 (Atlantis), STS-108/111 (Endeavor)",,
879,2992,Michael Nichols,1987.0,17.0,Active,09/02/1951,"Oak Park, IL",Male,University of Illinois,Engineering,Ocean Engineering,,,2,187,2,5.4,"Gemini 12, Apollo 11",,
880,2993,Gabriel Vincent,,19.0,Retired,09/29/1962,"Indiana, PA",Male,Saint John’s University; Stanford University,Chemistry,Mechanical & Aerospace Engineering,Captain,,1,5738,10,64.8,"STS-111/113 (Endeavor), ISS-16 (Soyuz), ISS-50/51 (Soyuz)",,
881,2994,Tiffany Pugh,2007.0,20.0,Retired,11/10/1967,"Binghamton, NY",Male,Tarleton State University; Texas Woman’s University,Music,Geosciences,Commander,US Air Force (Retired),1,971,4,13.7,Apollo 9,,
882,2995,Mario Guerrero,1986.0,14.0,Retired,08/06/1951,"San Diego, CA",Male,University of Kansas; US Naval Postgraduate School,Electrical Engineering,No Major,Colonel,US Navy (Retired),2,4136,2,5.5,"STS-83 (Columbia), STS-94 (Columbia)",,STS 51-L (Challenger)
883,2996,Jason Olsen,2004.0,19.0,Active,05/19/1972,"Orange, TX",Female,University of Southern California; US Naval Postgraduate School,Chemistry,Ocean Engineering,Lieutenant Colonel,US Navy (Retired),5,674,0,0.1,"STS 51-D (Discovery), STS-35 (Columbia), STS-46 (Atlantis), STS-61 (Endeavor), STS-75 (Columbia)",,
884,2997,Clifford Day,1996.0,12.0,Retired,08/14/1960,"Hartford, CT",Male,Tennessee Technological University; University of Tennessee,Aeronautical & Astronautical Engineering,Solid State Physics,,,1,1179,0,0.1,"STS-89 (Endeavor), STS-104 (Atlantis), STS-117 (Atlantis)",,
885,2998,Bradley White,1985.0,12.0,Retired,02/13/1953,"Savannah, GA",Male,US Naval Academy; West Florida University,Military Science,Aeronautics,Commander,US Navy,1,4703,8,44.9,"ST 61-B (Atlantis), ST-27 (Atlantis), ST-37 (Atlantis), STS-55 (Columbia), STS-74 (Atlantis), STS-88 (Endeavor), STS-110 (Atlantis)",,
886,2999,Darryl Flynn,1984.0,14.0,Active,09/16/1953,"Cohasset, MA",Male,US Air Force Academy; Columbia University; Troy State University,Space Physics,Mechanical  Engineering,,US Air Force (Retired),4,1525,7,38.9,STS 41-G (Challenger),,
887,3000,Joanne Jefferson,1993.0,15.0,Active,07/13/1956,"Denver, CO",Male,Drexel University; University of Maryland,"Aeronautics & Astronautics; Earth, Atmospheric & Planetary Sciences",Mechanical Engineering,Lieutenant Colonel,,2,246,8,46.9,"STS 41-D (Discovery), STS 51-L (Challenger)",,
888,3001,Madison Williams,1968.0,3.0,Retired,03/17/1941,"Cleveland, OH",Male,Punjab Engineering College; University of Texas-Arlington; University of Colorado,Physics,Aeronautical Engineering,Commander,US Marine Corps (Retired),2,410,5,22.3,Apollo 17,,
889,3002,Brandi Maddox,,12.0,Retired,07/24/1937,"Pinehurst, NC",Male,US Naval Academy; University of Southern California,Naval Sciences,Physiology,Colonel,US Naval Reserves (Retired),4,465,2,6.7,"STS-29 (Discovery), STS-33 (Discovery), STS-43 (Atlantis), STS-58 (Columbia), STS-79/81 (Atlantis/Atlantis)",,
