,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
1179,4982,William Graham,1967.0,4.0,Management,10/30/1934,"Montclair, NJ",Male,University of Texas,Engineering Physics,Physics,Lieutenant Commander,US Marine Corps (Retired),4,636,4,13.4,STS 51-F (Challenger),12/07/1993,
1180,4983,Kenneth Williams,1979.0,6.0,Retired,07/05/1952,"Orange, NJ",Female,Stanford University,Chemistry,Earth & Planetary Sciences,,,1,2492,8,50.8,"STS-108 (Endeavor), STS-120/122 (Discovery/Atlantis)",,
1181,4984,William Adams,1974.0,,Retired,10/19/1948,"Sunnyside, WA",Male,University of Texas,Physics,No Major,Captain,US Marine Corps Reserves,4,38,9,54.3,"STS-93 (Columbia), STS-100 (Endeavor), STS-112 (Atlantis)",,
1182,4985,Dr. Jaime Lindsey,2006.0,,Retired,03/13/1973,"Ridley Park, PA",Male,Rensselaer Polytechnic Institute; Johns Hopkins University,Space Physics,Earth Sciences; Geology,Colonel,US Air Force,0,22,7,37.9,"STS 41-B (Challenger), STS-31 (Discovery)",,
1183,4986,Robert Gomez,1964.0,3.0,Retired,02/13/1930,"Chicago, IL",Male,US Military Academy; MIT,,Aeronautical & Astronautical Engineering,Commander,US Air Force,1,1664,5,23.8,"STS-83 (Columbia), STS-94 (Columbia)",,
1184,4987,John Small,1994.0,,Active,05/11/1956,"Chicago, IL",Male,US Air Force Academy; Purdue University,Chemistry,No Major,Lieutenant Colonel,US Air Force (Retired),2,1255,5,28.3,,03/24/1994,
1185,4988,Tammy Sparks,1961.0,3.0,Deceased,01/28/1933,"Seattle, WA",Female,California Polytechnic State University,Chemical Engineering,Space Physics,Captain,US Navy,2,622,6,22.7,STS 51-L (Challenger),,
1186,4989,Crystal Buckley,1963.0,3.0,Active,07/20/1931,"Manchester, NH",Male,University of New Hampshire; University of Alabama-Birmingham; New York University,Civil Engineering,Medicine; Public Health,,,1,632,4,22.0,"Mercury 3, Apollo 14",,
1187,4990,Felicia Potter,2000.0,,Active,12/26/1964,"Endicott, NY",Male,US Naval Academy; University of Colorado,Business Economics,Engineering Science; Astronomy,,,3,1020,0,0.3,"STS-42 (Discovery), STS-56 (Discovery), STS-67 (Endeavor)",,
1188,4991,Jackie Davis,1968.0,6.0,Retired,08/25/1934,Hong Kong,Male,Rice University; Stanford University,,Medicine,,,2,453,9,60.3,STS-90 (Columbia),,
1189,4992,Richard Smith,1996.0,17.0,Retired,04/04/1964,"Cohasset, MA",Female,Cornell University; Colorado State University,Electrical Engineering,Systems Engineering; Physical Science (Space Science),Colonel,US Air Force (Retired),3,42,5,21.5,,,
1190,4993,Toni Wilcox,2009.0,20.0,Active,06/22/1976,"Parker’s Prairie, MN",Male,University of Michigan; US Naval Postgraduate School,Physics,Biochemistry,,US Air Force (Retired),0,1480,8,47.6,"STS 51-J (Atlantis), STS-30 (Atlantis), STS-42 (Discovery), STS-57 (Endeavor)",,
1191,4994,David Bradley,1996.0,18.0,Active,03/18/1966,"Crawsfordsville, IN",Male,University of Colorado,Aerospace Engineering,No Major,,,0,2439,1,3.2,"Apollo 12, Skylab 3",,
1192,4995,Angelica Johnson,1988.0,12.0,Retired,08/22/1954,"Midvale, UT",Male,US Naval Academy,Aeronautical Engineering,Materials Science Engineering,,US Navy (Retired),4,1160,0,0.1,STS-116 (Discovery),,
1193,4996,Adrienne Vaughn,1991.0,17.0,Retired,05/24/1956,"Sioux Falls, SD",Male,Southeast Missouri State; University of Missouri,Aeronautical Engineering,No Major,Major General,US Navy (Retired),4,189,3,10.5,"STS-6 (Challenger), STS 51-D (Discovery), STS-51-J (Atlantis)",,
1194,4997,Mark Steele,1982.0,,Retired,04/07/1947,"New York, NY",Male,US Military Academy; MIT,Aerospace Engineering,Aeronautical Engineering,,US Navy (Retired),2,176,1,1.7,"STS-28 (Columbia), STS-43 (Atlantis)",,
1195,4998,Sandra Moore,1968.0,9.0,Retired,06/02/1935,"Fresno, CA",Male,US Air Force Academy; Golden Gate University,Physics,Mechanical Engineering,Colonel,US Navy (Retired),4,906,1,0.9,"STS 41-G (Challenger), STS-28 (Columbia), STS-45 (Atlantis)",,
1196,4999,Patricia Ortiz,1998.0,20.0,Active,09/04/1960,"Flushing, NY",Female,Purdue University; Indiana University,Physical Science,Astronautical & Aeronautical Engineering,Colonel,,0,2539,6,31.9,"STS-58 (Columbia). STS-86/89 (Atlantis/Endeavor), STS-112 (Atlantis), STS-127 (Endeavor)",12/15/1989,
1197,5000,Julie Cross MD,1980.0,11.0,Active,02/07/1945,"Orange, TX",Male,US Naval Academy; University of Tennessee-Knoxville,Systems Engineering,Planetary Science,Colonel,US Air Force (Retired),1,1172,5,19.9,"ST 51-J (Atlantis), STS-26 (Discovery), STS-36 (Atlantis), STS-42 (Discovery)",,
1198,5001,Christina Weaver,1980.0,14.0,Retired,09/18/1948,"Baltimore, MD",Male,US Coast Guard Academy; Embry-Riddle Aeronautical University,Aerospace Engineering,Public Administration,,US Navy (Retired),3,123,0,0.0,"STS-37 (Atlantis), STS-56 (Discovery), STS-74 (Atlantis)",,
1199,5002,Daniel Harper,1997.0,19.0,Retired,01/05/1954,"St. Francis, KS",Female,University of California-Los Angeles,Electronics Engineering,Engineering Science; Aerospace Engineering,,US Navy (Retired),1,5770,9,54.1,"STS-109 (Columbia), STS-125 (Atlantis)",08/08/1991,
1200,5003,Cody West,2001.0,,Retired,04/09/1964,"Chattanooga, TN",Male,US Naval Academy; Harvard University,Aeronautical & Astronautical Engineering,Ceramic Engineering; Biomedical Engineering,,,0,2350,9,52.3,Apollo 16,12/12/1997,
1201,5004,Julie Henry,1976.0,7.0,Deceased,09/25/1945,"Chicago, IL",Male,Villanova University; University of Florida,Engineering,Astronautics,Captain,US Navy,2,515,0,0.1,STS-78 (Columbia),,
1202,5005,Sandra Pearson,2003.0,18.0,Deceased,02/01/1962,"Salem, MA",Male,US Air Force Academy; Webster College,Physics,Aerospace Engineering,Colonel,US Naval Reserves,1,578,4,13.2,,,
1203,5006,Steven Simmons,1967.0,6.0,Active,05/02/1926,"Warren, OH",Male,Drexel University; University of Maryland,Computer Science,Aeronautical Science,Major,US Navy (Retired),1,294,1,2.6,"STS-6 (Challenger), STS 51-F (Challenger), STS-33 (Discovery), STS-44 (Atlantis), STS-61 (Endeavor), STS-80 (Columbia)",,
1204,5007,Alexandria Gonzalez,1975.0,5.0,Retired,09/28/1942,"Minneapolis, MN",Female,US Naval Postgraduate School,Aerospace Engineering,No Major,Colonel,US Air Force (Retired),2,4111,1,1.6,STS 51-B (Challenger),,
1205,5008,Dennis Moody,1963.0,6.0,Retired,04/13/1929,"Murfreesboro, TN",Female,Rice University,Mechanical Engineering,Physics,,,1,1112,4,16.3,"STS-60 (Discovery), STS-76 (Atlantis)",,
1206,5009,Michael Murphy,1992.0,16.0,Retired,08/10/1954,"Ottawa, KS",Male,MIT; Michigan State University,Biology,Electrical Engineering,,,0,1230,1,4.1,"Gemini 7, Apollo 8",,
1207,5010,Michael Adams,2007.0,,Active,09/28/1964,"Viroqua, WI",Female,Purdue University; University of California-Berkeley,Accounting,Aerospace Engineering Sciences,,US Air Force (Retired),2,2045,2,3.5,"STS-44 (Atlantis), STS-54 (Endeavor), STS-77 (Endeavor)",,
1208,5011,Jose Brown,1990.0,15.0,Retired,12/31/1962,"Murfreesboro, TN",Male,Pennsylvania State University; US Naval Postgraduate School,Computer Science,International Relations; Aerospace Engineering; Astronautical Engineering,,,3,1446,4,13.7,"STS-33 (Discovery), STS-49 (Endeavor), STS-61 (Endeavor), STS-73 (Columbia)",,
1209,5012,Daniel Gilbert,1987.0,15.0,Active,03/27/1953,"Ft. Huachuca, AZ",Male,University of California-Los Angeles,Mechanical Engineering,Mechanical Engineering,,US Air Force (Retired),4,800,3,7.8,Skylab 4,04/10/1993,
1210,5013,Jeremy Cruz,1962.0,3.0,Retired,01/25/1930,"Viroqua, WI",Male,US Naval Academy; US Naval Postgraduate School; University of Southern California,Computer Science,Computer Systems; Computer Science,Commander,US Army,3,1731,2,5.5,"STS-56 (Discovery), STS-66 (Atlantis), STS-96 (Discovery), STS-110 (Atlantis)",,
1211,5014,Craig Williamson,1979.0,12.0,Deceased,09/15/1942,"Boston, MA",Male,US Naval Academy; US Naval Postgraduate School,Aerospace Engineering,Physics,Major,US Naval Reserves (Retired),2,202,1,2.3,STS-129 (Atlantis),06/25/1987,
1212,5015,David Weaver,1992.0,14.0,Retired,04/05/1956,"New York, NY",Male,Stanford University; University of Houston; University of Florida,Mechanical Engineering,Physics,,US Navy (Retired),4,3106,9,61.4,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",,
1213,5016,Amber Adams,1982.0,4.0,Retired,09/12/1950,"Cleveland, OH",Female,University of Rochester; California Institute of Technology,Engineering Management,Aeronautics,Captain,US Air Force,1,2652,0,0.1,"STS-67 (Endeavor), STS-86 (Atlantis), STS-91 (Discovery), STS-114 (Discovery)",,
1214,5017,Martha Riley,1987.0,14.0,Deceased,09/22/1958,"Del Norte, CO",Male,US Naval Academy; Florida Institute of Technology,Engineering Science,Computer Science; Aeronautical Engineering,,,1,300,2,5.7,"STS-2 (Columbia), STS-8 (Challenger)",,
1215,5018,Christopher Clark,2000.0,19.0,Retired,01/13/1962,"Valparaiso, IN",Male,Cornell University,Mathematics & Physics,No Major,,US Air Force (Retired),0,1081,7,41.6,STS-119 (Discovery),04/19/2006,
1216,5019,Travis Stewart,,10.0,Retired,09/26/1940,"Ancon, Panama",Male,University of Washington,Engineering Science,Aerospace Science; Political Science,,,3,643,0,0.0,"STS-83 (Columbia), STS-94 (Columbia)",,
1217,5020,Hector Lopez,1992.0,17.0,Active,05/22/1950,"Orange, TX",Male,San Francisco State University,Electrical Engineering,Systems Management,Captain,US Navy,4,63,1,3.2,STS-107 (Columbia),,
1218,5021,David Wright,1998.0,17.0,Active,04/11/1967,"Goosecreek, TX",Male,Davidson College; University of Virginia; Wake Forest University; University of Texas Medical Branch-Galveston,Aerospace Engineering,Veterinary Medicine; Public Administration,Colonel,US Navy,2,520,2,3.8,"STS-83 (Columbia), STS-94 (Columbia)",,
1219,5022,Crystal Brown,1999.0,17.0,Retired,06/07/1962,"Canton, IL",Male,Purdue University; MIT,Aeronautical Engineering,Medicine; Cardiovascular Physiology; Health Informatics; Public Health,,,1,672,4,14.6,"STS-9 (Columbia), STS 61-B (Atlantis), STS-28 (Columbia)",,
1220,5023,Matthew Peterson,1998.0,20.0,Deceased,10/10/1953,"New York, NY",Male,US Air Force Academy; Golden Gate University; US Naval War College,Electrical Engineering,Earth Sciences; Geology,,,1,81,3,8.6,"STS-1 (Columbia), STS-7 (Challenger), STS 41-C (Challenger), STS 41-G (Challenger)",07/31/1994,
1221,5024,Sharon Davis,1993.0,,Retired,08/30/1950,"Shanghai, China",Male,Delft University of Technology; University of Delaware,,Aeronautical Systems,Colonel,,4,1743,8,52.5,Apollo 15,,
1222,5025,Johnny Garcia,2001.0,19.0,Retired,01/27/1963,"Honolulu, HI",Male,Whitman College,Aeronautical Engineering,Applied Physics,,,1,587,0,0.2,"STS 28 (Columbia), STS-48 (Discovery)",,
1223,5026,Gregory Martinez,,18.0,Retired,05/28/1960,"Ames, IA",Male,US Air Force Academy; MIT,Aeronautical Engineering,Aeronautical Engineering,Captain,US Air Force Reserves (Retired),1,1187,5,21.1,"STS 61-C (Columbia), STS-34 (Atlantis), STS-46 (Atlantis), STS-60 (Discovery), STS-75 (Columbia), STS-91 (Discovery), STS-111 (Endeavor)",,
1224,5027,Patricia Dunlap,,16.0,Active,03/23/1967,"Quonset Point, RI",Female,Auburn University; University of Virginia,,Electronics Engineering,Captain,US Navy,1,2478,5,19.9,"STS-123/124 (Endeavor/Discovery), STS-132 (Atlantis)",,
1225,5028,Evan White,1976.0,14.0,Deceased,04/04/1942,"Shanghai, China",Male,Indiana University of Pennsylvania; Medical College of Pennsylvania,Aeronautical Engineering,Electrical Engineering,,,3,12,2,5.4,STS-40 (Columbia),,
1226,5029,Jason Hensley,2008.0,19.0,Retired,06/20/1976,"Brooklyn, NY",Male,University of Colorado,Aerospace Engineering,Physics,Colonel,US Air Force (Retired),1,959,0,0.0,"STS-58 (Columbia), STS-74 (Atlantis), STS-92 (Discovery), ISS-12 (Soyuz)",,STS 51-L (Challenger)
1227,5030,Dr. Jennifer Moore,1984.0,,Retired,07/02/1946,"Augusta, GA",Female,US Naval Academy; University of Tennessee-Knoxville,Mechanical Engineering,Aeronautical Engineering,,,1,250,0,0.0,"STS-38 (Atlantis), STS-50 (Columbia), STS-64 (Discovery)",04/23/1996,
1228,5031,Michelle Ross,1995.0,14.0,Deceased,05/30/1953,"Eugene, OR",Male,US Naval Academy,Mathematics,Astrogeophysics,Captain,US Air Force (Retired),0,2073,1,1.4,STS-110 (Atlantis),,
1229,5032,Denise Alvarado,1966.0,4.0,Deceased,07/12/1941,"Midvale, UT",Male,US Air Force Academy; Purdue University,Physics,Physics,Major General,US Navy (Retired),5,1159,5,22.9,"STS-109 (Columbia), STS-125 (Atlantis)",09/27/1994,
1230,5033,Kaitlyn Payne,,18.0,Retired,12/15/1963,"Canton, IL",Male,University of Kansas,Engineering Science,Mechanical Engineering,,US Air Force (Retired),2,5143,4,13.8,STS 51-J (Atlantis),,
1231,5034,Shannon Clark,2008.0,20.0,Active,05/31/1973,"Cleveland, OH",Male,US Naval Academy; US Naval Postgraduate School,Aerospace Engineering,Mechanical  Engineering,Captain,US Air Force,2,663,1,3.4,Apollo 8,,
1232,5035,Marcus Farley,1987.0,10.0,Deceased,10/04/1942,"Dallas, TX",Male,US Air Force Academy; Old Dominion University,Aeronautical Engineering,Aerospace Engineering,Colonel,,1,562,1,2.9,Apollo 7,,
1233,5036,Robin Kelly,1974.0,7.0,Active,09/16/1937,"Chicago, IL",Male,Purdue University; Air Force Institute of Technology,Aeronautical Engineering,No Major,Lieutenant General,US Navy (Retired),5,2378,5,21.8,STS 51-L (Challenger),,
1234,5037,Mark Green,2003.0,20.0,Retired,03/11/1966,"Kealakekua, HI",Female,University of Sydney,Naval Sciences,Mechanical Engineering,,US Army (Retired),4,763,1,2.9,"STS-103 (Discovery), STS-118 (Endeavor), ISS-25/26 (Soyuz), ISS-43/44/45/46 (Soyuz)",,
1235,5038,Natalie Hanna,1979.0,7.0,Retired,05/18/1941,"Falls Church, VA",Male,Carnegie-Mellon University; University of Maryland,Mechanical Engineering,No Major,Colonel,,1,2112,8,44.1,"STS-68 (Endeavor), STS-79 (Atlantis), STS-89 (Endeavor), STS-106 (Atlantis)",,
1236,5039,George Flores,1973.0,6.0,Retired,01/04/1935,"San Antonio, TX",Male,University of Wisconsin,Marine Engineering & Nautical Science,Aerospace Engineering,Captain,US Navy,4,1143,8,50.8,"STS-96 (Discovery), STS-107 (Columbia)",,
1237,5040,Brent White,1985.0,12.0,Deceased,03/16/1951,"Grand Rapids, MI",Male,US Air Force Academy; Purdue University,Mathematics,Aerospace Engineering,Major,US Air Force (Retired),1,2532,7,36.1,"Mercury 3, Apollo 14",08/23/1997,
1238,5041,Rachel Jacobs,1971.0,5.0,Active,06/16/1941,"Dallas, TX",Male,University of Oklahoma; Stanford University,Mathematics,Space Physics,,,1,1414,8,45.4,"STS-85 (Discovery), STS-98 (Atlantis), STS-116 (Discovery)",,
1239,5042,Jasmine Yang,2009.0,20.0,Active,07/12/1977,"Redwood, CA",Female,Florida State University; US Naval Postgraduate School,Engineering Mechanics,Electronics Engineering,,,1,6677,8,44.7,"STS 41-C (Challenger), STS 51-I (Discovery)",,
1240,5043,Gregory Wagner,1987.0,14.0,Deceased,06/17/1956,"Kealakekua, HI",Male,US Air Force Academy; Golden Gate University; US Naval War College,Music,Astronomy,,,2,3030,6,27.4,Apollo 13,,
1241,5044,Nancy Williams,1987.0,14.0,Retired,07/29/1951,"Adelaide, Australia",Female,University of New Hampshire; University of Alabama-Birmingham; New York University,Chemistry & Biology,Science & Technology Administration; Aeronautical Engineering,Colonel,,4,262,8,51.2,"STS-88 (Endeavor), STS-105 (Discovery), STS-117 (Atlantis), STS-128 (Discovery)",08/23/1999,
1242,5045,Brittany Bautista,2000.0,19.0,Retired,11/22/1963,"Arcadia, CA",Female,California Institute of Technology,Physics,Astronautics,,,3,1690,1,3.9,,,
1243,5046,Joshua Walker,1982.0,13.0,Active,07/24/1956,"Wapakoneta, OH",Male,University of Washington; Creighton University,Aerospace Engineering,Physics,Lieutenant General,US Air Force,2,1043,3,14.1,STS 51-F (Challenger),,
1244,5047,Jeremy Vaughan,1969.0,7.0,Retired,04/03/1941,"Akron, OH",Male,US Air Force Academy; University of Arizona,Engineering,Aeronautical Systems,Colonel,US Navy (Retired),3,947,2,5.4,"STS 51-G (Discovery), STS-36 (Atlantis), STS-48 (Discovery)",,
1245,5048,Crystal Taylor,,8.0,Retired,12/20/1934,"Birmingham, AL",Male,University of California-Los Angeles; University of California-San Diego,Engineering Science,No Major,Captain,,4,88,0,0.1,STS-113 (Endeavor),04/28/1997,
1246,5049,Dawn Schroeder,1981.0,10.0,Deceased,07/04/1941,"Arcadia, CA",Male,US Air Force Academy; Purdue University,Naval Sciences,Aerospace Engineering,Captain,US Navy,3,422,2,7.1,"STS-43 (Atlantis), STS-52 (Columbia), STS-68 (Endeavor), STS-81 (Atlantis)",,
1247,5050,Kristen Pierce,1983.0,9.0,Retired,05/11/1960,"Macon, GA",Female,Youngstown State University; University of Florida,Physics,No Major,Captain,US Navy (Retired),1,2568,5,23.5,"Gemini 10, Apollo 11",,
1248,5051,Dawn Irwin,1977.0,6.0,Retired,10/11/1942,"Mountain Home Air Force Base, ID",Male,University of Missouri; University of West Florida,Aeronautical Engineering,Medicine,Captain,US Army (Retired),3,1944,4,15.6,"STS-60 (Discovery), STS-76 (Atlantis)",,
1249,5052,Rebecca Pearson,1994.0,14.0,Retired,09/16/1957,"Oak Park, IL",Female,US Naval Academy; US Naval Postgraduate School,Applied Science & Engineering,Aeronautics & Astronautics,,,1,979,0,0.2,"STS-87 (Columbia), STS-107 (Columbia)",,
1250,5053,Alison Hernandez,1974.0,5.0,Management,05/10/1946,"Pittsburgh, PA",Male,Lehigh University; Georgetown University,Electrical Engineering,Aerospace Engineering,,US Navy (Retired),1,46,0,0.0,"STS-87 (Columbia), STS-107 (Columbia)",,
1251,5054,Denise Hines DDS,1984.0,12.0,Retired,10/06/1943,"Philadelphia, PA",Male,University of Texas,Earth & Planetary Science,Engineering; Medicine,,,3,987,2,5.6,"STS-93 (Columbia), STS-100 (Endeavor), STS-112 (Atlantis)",,
1252,5055,Tony Davis,,5.0,Active,07/21/1948,"Bristol, PA",Male,University of Texas,Zoology,Systems Engineering,Captain,US Navy (Retired),3,1671,3,7.9,,,
1253,5056,Michael Strong,1964.0,3.0,Retired,03/30/1932,"Washington, DC",Male,US Coast Guard Academy; Embry-Riddle Aeronautical University,Mathematics,No Major,Captain,US Air Force (Retired),0,282,0,0.0,,,STS 51-L (Challenger)
1254,5057,Sarah Estrada,1995.0,15.0,Active,09/24/1955,"Dallas, TX",Male,University of Notre Dame,Engineering Science,Biochemistry,,,4,1296,0,0.4,Mercury 7,,
1255,5058,Martin Le,1970.0,3.0,Retired,11/15/1936,"Cleveland, OH",Male,Purdue University; Air Force Institute of Technology,Aerospace Engineering,Aeronautical Engineering Systems,Colonel,US Air Force (Retired),1,1900,3,12.0,"STS-85 (Discovery), STS-98 (Atlantis), STS-116 (Discovery)",10/20/1992,
1256,5059,George Ruiz,1969.0,4.0,Deceased,12/12/1937,"Grand Rapids, MI",Male,University of Connecticut; MIT,Naval Sciences,No Major,Major General,US Marine Corps Reserves,1,76,1,2.3,"STS-126 (Endeavor), STS-133 (Discovery)",,
1257,5060,William Brown,,19.0,Retired,09/24/1973,"Buffalo, NY",Male,Auburn University; University of Colorado,Physics,Aerospace Engineering Sciences,,,2,4181,6,32.5,"STS-124 (Discovery), ISS-36/37 (Soyuz)",,
1258,5061,Michelle Vasquez,1997.0,16.0,Deceased,06/06/1961,"San Francisco, CA",Male,Princeton University,Geosciences,No Major,Major,US Coast Guard (Retired),0,719,1,3.2,"STS-44 (Atlantis), STS-53 (Discovery), STS-69 (Endeavor), STS-101 (Atlantis), STS-102/105 (Discovery)",12/25/1998,
1259,5062,Christopher Baker,1987.0,,Deceased,09/23/1953,"Taipei, Taiwan",Male,US Coast Guard Academy; Embry-Riddle Aeronautical University,Physics,Mechanical Engineering,Major General,US Navy (Retired),1,1760,2,7.0,"STS 51-C (Discovery), STS 61-A (Challenger), STS-29 (Discovery), STS-48 (Discovery",,
1260,5063,Michael Shaw,1980.0,12.0,Retired,05/08/1948,"North Hollywood, CA",Male,US Naval Academy; US Naval Postgraduate School,Aerospace Engineering,International Relations; Aerospace Engineering; Astronautical Engineering,,,2,70,6,33.4,"STS-121 (Discovery), STS-124 (Discovery), ISS-28/29 (Soyuz)",,
1261,5064,David Stewart,1966.0,7.0,Retired,11/26/1933,"Crown Point, IN",Male,US Naval Academy; US Naval Postgraduate School,Mechanical Engineering,Aeronautical Engineering,Chief Warrant Officer,US Naval Reserves (Retired),2,57,1,1.5,STS-116 (Discovery),,
1262,5065,Christina Gutierrez,1982.0,3.0,Management,11/18/1950,"Bryan, OH",Male,University of Sydney; MIT,Animal Science,Mechanical Engineering; Mechanical & Aerospace Engineering,Captain,,6,678,3,9.5,Apollo 15,,
1263,5066,Walter Roth,1972.0,5.0,Management,01/14/1935,"Lewiston, MT",Male,US Military Academy; Princeton University,Geology,Aerospace Engineering,,US Marine Corps (Retired),4,64,0,0.0,,,
1264,5067,Rebekah Raymond,1974.0,,Retired,03/23/1947,"Lake Charles, LA",Male,University of Connecticut; MIT,Physics,Astronomy & Astrophysics,,US Air Force (Retired),5,50,5,26.0,"STS-34 (Atlantis), STS-50 (Columbia), STS-71 (Atlantis)",05/30/1999,
1265,5068,Melanie Ballard,1997.0,17.0,Retired,05/25/1955,"Birmingham, AL",Male,Rice University; Stanford University,Naval Sciences,Aeronautics & Astronautics,Colonel,US Air Force (Retired),1,1594,1,2.7,"Gemini 8, Apollo 11",,Apollo 1
1266,5069,Sonya Smith,1978.0,10.0,Deceased,11/15/1946,"Colorado Springs, CO",Female,US Naval Academy; University of Tennessee,Aeronautical Engineering,Business Management,Colonel,,2,604,0,0.6,"STS-123/124 (Endeavor/Discovery), STS-132 (Atlantis)",,
1267,5070,Juan Graves,1994.0,16.0,Management,02/07/1949,"Springfield, MA",Male,The Citadel; University of Tennessee-Knoxville,Physics,Astronomy,Colonel,US Marine Corps,3,5,0,0.0,STS 51-F (Challenger),12/25/1990,
1268,5071,Charles Thompson,1967.0,7.0,Retired,08/23/1936,"Brooklyn, NY",Male,Stanford University,Mechanical Engineering,No Major,Colonel,US Air Force (Retired),3,208,8,47.8,STS-109 (Columbia),,
1269,5072,Lisa Carter,1984.0,10.0,Retired,08/15/1957,"Taipei, Taiwan",Male,Auburn University,Engineering,Aeronautical Engineering,Captain,US Marine Corps (Retired),2,328,3,13.4,"STS-67 (Endeavor), STS-81 (Atlantis), STS-103 (Discovery), STS-125 (Atlantis), STS-109 (Columbia)",,
1270,5073,Cheryl Wood,2002.0,18.0,Retired,01/06/1970,"New York, NY",Male,University of California-Berkeley; University of New Mexico,Chemistry,Electrical Engineering,Captain,US Navy (Retired),3,4649,9,54.0,"STS-53 (Discovery), STS-59 (Endeavor), STS-76 (Atlantis)",,
1271,5074,Bradley Wang,1972.0,8.0,Deceased,04/09/1939,"Crown Point, IN",Male,Georgia Institute of Technology,Electrical Engineering,Aviation Systems,Colonel,,3,242,0,0.0,"STS-66 (Atlantis), STS-82 (Discovery), STS-97 (Endeavor), STS-115 (Discovery)",11/11/1992,
1272,5075,Deborah Pace,1975.0,6.0,Deceased,12/03/1945,"Indiana, PA",Female,US Merchant Marine Academy; US Naval Postgraduate School,Chemistry,Aeronautical Systems,Captain,US Navy (Retired),5,420,0,0.6,"STS-7 (Challenger), STS 51-A (Discovery), STS-26 (Discovery)",,
1273,5076,Dana White,1990.0,15.0,Active,12/08/1950,"Wetumka, OK",Male,University of Rochester; Pennsylvania State University; University of North Texas,Aerospace Engineering & Mechanics,Biometeorology,,,3,160,3,10.4,"STS-126 (Endeavor), STS-133 (Discovery)",,
1274,5077,Tracey Peterson,1982.0,10.0,Retired,11/11/1943,"Karnal, India",Male,University of California-Berkeley; University of California-Santa Barbara,Geology,Electrical Engineering,Captain,US Marine Corps Reserves,5,56,1,2.9,STS-129 (Atlantis),,
1275,5078,Zachary Schneider,1982.0,11.0,Deceased,08/05/1949,"San Diego, CA",Male,University of Pennsylvania; California Institute of Technology,Mathematical & Electrical Science,Systems Management,Colonel,,1,569,7,34.0,"STS 51-D (Discovery), STS-34 (Atlantis)",,
1276,5079,Stephanie Willis,2005.0,18.0,Retired,12/31/1972,"San Antonio, TX",Male,University of Notre Dame; Troy State University; University of Florida; Air Force Institute of Technology,Mechanical Engineering,Aeronautical Engineering; Aeronautics & Astronautics,Colonel,US Navy (Retired),3,64,1,2.7,"STS-29 (Discovery), STS-40 (Columbia)",,
1277,5080,Jason Williams,1963.0,5.0,Retired,10/25/1932,"Detroit, MI",Male,US Air Force Academy; Purdue University,Mechanical Engineering,Aeronautical Engineering,Major General,US Naval Reserves,2,23,0,0.2,,,
1278,5081,Michael Wilkins,1992.0,12.0,Active,02/03/1961,"San Bernardino, CA",Male,Youngstown State University; University of Florida,Applied Science & Engineering,Applied Physics,,,0,3225,1,1.4,"ISS-6 (Soyuz), STS-126 (Endeavor), ISS-30/31 (Soyuz)",,
1279,5082,Jason Davis,1987.0,14.0,Retired,10/02/1949,"Carlsbad, NM",Male,Air Force Institute of Technology,Aeronautical Engineering,Business Administration,Captain,US Air Force (Retired),1,1101,0,0.0,"STS-38 (Atlantis), STS-48 (Discovery), STS-62 (Columbia)",,
1280,5083,Jay Cooper,,18.0,Retired,03/26/1969,"Washington, DC",Female,University of Arizona; University of Central Florida,Mathematics & Physics,No Major,,,3,341,3,11.6,"STS-72 (Endeavor), STS-96 (Discovery), STS-105 (Discovery)",,
1281,5084,Kelly Cunningham,2000.0,16.0,Retired,08/24/1954,"Fayetteville, AR",Male,University of Colorado; Florida Atlantic University; Texas A&M University,Chemistry,Nuclear Engineering,Captain,,2,4202,5,26.1,"STS-111/113 (Endeavor), ISS-16 (Soyuz), ISS-50/51 (Soyuz)",,
1282,5085,Michael Wright,1972.0,9.0,Retired,01/05/1942,"St. Louis, MO",Male,University of Wisconsin-Madison,Applied Mathematics,Operations Research; Space Systems Management,Captain,US Army,0,96,0,0.6,"STS-119 (Discovery), ISS-31/32 (Soyuz)",07/24/1989,
1283,5086,Austin Lee,1988.0,14.0,Management,10/23/1945,"West Point, NY",Male,University of Illinois,Mechanical Engineering,Physical Chemistry,Colonel,US Navy,4,157,0,0.3,,,
1284,5087,Robert House,1980.0,7.0,Retired,02/22/1943,"Russellville, KY",Male,US Air Force Academy; University of Colorado; Colorado State University; University of Minnesota; University of Texas Medical Branch-Galveston,Chemical Engineering,No Major,,,3,4020,6,31.5,Apollo 13,,
1285,5088,Penny Cox,1982.0,16.0,Retired,01/05/1942,"New York, NY",Male,University of Colorado; University of California Los Angeles,Mathematics,No Major,,,1,221,3,9.6,"STS-118 (Endeavor), ISS-23/24 (Soyuz)",,
1286,5089,Craig Cummings,1974.0,9.0,Active,09/01/1944,"Creve Couer, MO",Male,George Washington University; University of Texas,Mathematics & Physics,Astronautics,Colonel,,0,4190,1,3.1,STS-128 (Discovery),,
