,Unnamed: 0,Name,Year,Group,Status,Birth Date,Birth Place,Gender,Alma Mater,Undergraduate Major,Graduate Major,Military Rank,Military Branch,Space Flights,Space Flight (hr),Space Walks,Space Walks (hr),Missions,Death Date,Death Mission
2233,11689,Nicholas Garcia,1979.0,8.0,Deceased,08/02/1954,"Bristol, PA",Female,US Air Force Academy; Troy State University; US Air Force Institute of Technology,Philosophy,Medicine,,US Air Force (Retired),2,2877,9,58.6,STS-118 (Endeavor),,
2234,11690,Mrs. Leslie Young,1989.0,18.0,Retired,02/15/1949,"Mount Clemens, MI",Male,North Carolina A&T State College; MIT,Physics,Medicine,,,0,1000,7,36.9,STS-58 (Columbia),02/29/2000,
2235,11691,Kimberly Graham,2000.0,19.0,Active,02/03/1961,"Cleveland, OH",Male,US Naval Academy; George Washington University; US Naval Postgraduate School,Engineering Science,No Major,,,0,3800,10,66.1,"STS-7 (Challenger), STS 51-A (Discovery), STS-26 (Discovery)",,
2236,11692,Cody Michael,1977.0,9.0,Retired,12/14/1938,"Wichita Falls, TX",Male,Framingham State College; Bowie State College,Electrical Engineering,No Major,,,5,1290,5,24.9,"STS-7 (Challenger), STS 41-G (Challenger)",,
2237,11693,Brittney Wilson,2000.0,19.0,Management,04/02/1973,"Plainfield, NJ",Male,University of California-San Diego; Stanford University,,Cancer Biology,,,4,119,9,54.4,"STS-39 (Discovery), STS-54 (Endeavor), STS-71 (Atlantis), STS-82 (Discovery)",,
2238,11694,Joshua Hunter,2001.0,17.0,Retired,07/31/1963,"Karnal, India",Male,University of Colorado,Physics,Aeronautical & Astronautical Engineering,Colonel,,2,2700,9,60.1,STS-40 (Columbia),,
2239,11695,Rachel Griffin,1994.0,18.0,Active,08/10/1951,"Fairmont, MN",Male,California Polytechnic State University; California Institute of Technology; MIT,Physics & Mechanical Engineering,Mechanical Engineering,Colonel,US Air Force (Retired),1,237,9,53.4,,,
2240,11696,Manuel Willis,1991.0,16.0,Retired,06/10/1956,"Montreal, Canada",Male,Purdue University,Electrical Engineering,Physics,,US Navy (Retired),1,263,0,0.1,"Gemini 7, Apollo 8",,
2241,11697,Michael Collins,1988.0,16.0,Retired,10/11/1948,"Philadelphia, PA",Male,US Military Academy; MIT,Engineering Science,Mechanical Engineering,,US Air Force (Retired),2,132,4,14.7,,,
2242,11698,Kaitlyn Martinez,2003.0,18.0,Retired,08/07/1967,"Murfreesboro, TN",Female,University of Notre Dame; Troy State University; University of Florida; Air Force Institute of Technology,Mechanical Engineering,Aeronautical Engineering,Colonel,US Navy (Retired),1,1001,0,0.0,"STS-39 (Discovery), STS-64 (Discovery)",,
2243,11699,Mrs. Pamela Lewis,1996.0,13.0,Deceased,11/16/1964,"Orange, CA",Male,University of California-Berkeley; University of Houston,Electrical Engineering,Electrical Engineering,,US Army (Retired),1,489,3,11.9,"STS-117 (Atlantis), STS-119 (Discovery), ISS-39/40 (Soyuz)",,
2244,11700,David Fischer,1995.0,14.0,Retired,04/07/1957,"Chicago, IL",Male,Yale University; University of Virginia,Business Finance,No Major,Colonel,,3,609,1,4.3,STS-131 (Discovery),,
2245,11701,Tyler Mathis,1983.0,14.0,Retired,01/17/1947,"Denver, CO",Male,US Naval Academy; US Naval Postgraduate School,Aeronautical Engineering,Mechanical Engineering,Colonel,US Navy (Retired),0,262,1,1.4,"STS-29 (Discovery), STS-40 (Columbia)",,
2246,11702,William Craig,1989.0,,Retired,05/05/1957,"Hartford, CT",Male,University of Virginia; University of Michigan,Engineering Science,Solid State Physics,Captain,US Navy,4,5639,10,66.2,"STS-42 (Discovery), STS-51 (Discovery), STS-79 (Atlantis)",,
2247,11703,Eric Mcdonald,1993.0,15.0,Deceased,07/04/1964,"Portland, IN",Male,University of Texas; University of West Florida,Naval Sciences,Engineering Science; Aerospace Engineering,Colonel,,2,2351,7,40.5,"STS 61-A (Challenger), STS-32 (Columbia), STS-50 (Columbia), STS-71 (Atlantis), STS-89 (Endeavor)",,
2248,11704,Aaron Ellis,1988.0,13.0,Retired,10/26/1949,"Los Angeles, CA",Male,Texas Tech University; California State University,Chemistry & Biology,Mechanical  Engineering,,US Marine Corps (Retired),2,518,3,8.9,"Skylab 3, STS-3 (Columbia)",,
2249,11705,Eric Miller PhD,1968.0,5.0,Retired,03/31/1931,"Sacramento, CA",Male,US Naval Academy; Columbia University,Engineering,Computer Science,Colonel,US Navy (Retired),1,585,7,34.3,"STS-91 (Discovery), STS-99 (Endeavor), STS-123 (Endeavor), STS-108 (Endeavor)",,
2250,11706,Holly Rodriguez,1977.0,10.0,Deceased,12/09/1948,"Charleston, SC",Male,US Naval Academy; Florida State Institute of Technology,Physics,No Major,,US Air Force (Retired),1,362,7,39.8,STS 51-B (Challenger),,
2251,11707,Stacy Salas,1973.0,4.0,Retired,10/22/1942,"Little Rock, AR",Male,US Naval Academy; US Naval Postgraduate School,Engineering,No Major,Colonel,US Army (Retired),1,499,1,1.1,"STS 41-D (Discovery), STS-29 (Discovery), STS-39 (Discovery)",,
2252,11708,Rachel Rice,1960.0,2.0,Retired,06/06/1922,"Seattle, WA",Male,Columbia University; MIT,,Aviation Systems,Major General,US Army (Retired),4,769,1,1.8,"STS-37 (Atlantis), STS-41 (Discovery), STS-52 (Columbia), ISS-01/STS-102 (Soyuz/Discovery)",,
2253,11709,Cody Torres,1971.0,12.0,Management,06/10/1936,"Pittsburgh, PA",Female,US Naval Academy; University of Tennessee,Physics,No Major,,US Air Force (Retired),4,884,1,1.1,"STS-51 (Discovery), STS-65 (Columbia), STS-79 (Atlantis), STS-108/111 (Endeavor)",,
2254,11710,Michael Gordon,1990.0,,Retired,03/04/1953,"Grand Rapids, MI",Female,University of Houston; Texas Tech University,Engineering Science,Ceramic Engineering; Biomedical Engineering,Captain,US Marine Corps (Retired),3,2447,4,12.6,STS-131 (Discovery),,
2255,11711,David Gonzalez,1986.0,11.0,Retired,10/09/1957,"West Point, NY",Male,US Naval Academy; University of Colorado,Biology,Mechanical Engineering,Colonel,US Army (Retired),1,2691,9,57.1,"STS-45 (Atlantis), STS-56 (Discovery), STS-63 (Discovery), STS-84/86 (Atlantis), STS-103 (Discovery), ISS-08 (Soyuz)",,
2256,11712,Kenneth Burke,1960.0,2.0,Management,07/18/1921,"Belleville, IL",Male,Purdue University,Astronautical Engineering,Medicine,Rear Admiral,US Marine Corps Reserves,2,1435,0,0.3,"STS-89 (Endeavor), STS-104 (Atlantis), STS-117 (Atlantis)",,
2257,11713,Richard Haynes,1975.0,9.0,Retired,09/03/1946,"La Mesa, CA",Male,US Air Force Academy; Columbia University,Physics,Physics,Captain,US Navy,1,2325,1,2.7,STS 41-G (Challenger),,
2258,11714,Morgan Mason,1979.0,8.0,Retired,03/13/1945,"Jacksonville, FL",Male,Cornell University; Colorado State University,Aerospace Engineering,Astronautics,,,1,2306,1,2.2,"STS 41-C (Challenger), STS 51-I (Discovery)",,
2259,11715,Laura Diaz,,7.0,Active,09/12/1948,"Manchester, NH",Female,North Carolina A&T State College; MIT,Naval Sciences,No Major,Lieutenant Colonel,US Air Force (Retired),1,3614,10,65.1,"STS-8 (Challenger), STS 51-B (Challenger)",04/04/1988,
2260,11716,Christopher Brennan,1972.0,7.0,Deceased,06/23/1941,"LaCrosse, WI",Male,Stanford University,Biology,Medicine; Cardiovascular Physiology; Health Informatics; Public Health,,,1,323,0,0.0,STS 51-B (Challenger),,
2261,11717,Melinda Schwartz,1977.0,9.0,Retired,01/19/1934,"Elizabethtown, NC",Male,University of Arizona; University of Central Florida,Mechanical Engineering,Astronautics,Major General,,0,6,3,8.7,"STS-89 (Endeavor), STS-107 (Columbia)",,
2262,11718,James Morrison Jr.,1972.0,5.0,Retired,03/02/1946,"Paterson, NJ",Male,Cornell University; US Naval Postgraduate School,Civil Engineering,Engineering Management,Major,US Navy (Retired),5,341,7,37.6,"STS-87 (Columbia), STS-95 (Discovery), STS-104 (Atlantis), STS-121 (Discovery), STS-133 (Discovery)",,
2263,11719,Linda Wang,1959.0,3.0,Retired,07/18/1921,"French Camp, CA",Male,US Military Academy; California Institute of Technology,Mechanical Engineering,No Major,Colonel,US Marine Corps (Retired),3,288,9,59.7,,,
2264,11720,Andrew Jenkins,1993.0,18.0,Retired,08/19/1963,"Portsmouth, VA",Female,MIT,,Electrical Engineering; Materials Science & Engineering,,,5,1916,9,58.2,"STS-9 (Columbia), STS-35 (Columbia)",,
2265,11721,Leslie Bryant,1993.0,13.0,Retired,05/22/1948,"Sacramento, CA",Male,State University of New York; Embry-Riddle Aeronautical University; University of Florida,Applied Science & Engineering,Computer Science; Aeronautical Engineering,,US Army (Retired),2,4660,10,65.8,"STS-40 (Columbia), STS-52 (Columbia), STS-67 (Endeavor), STS-80 (Columbia), STS-98 (Discovery)",,
2266,11722,Sonya Smith,,14.0,Deceased,10/06/1953,"Hampton, VA",Male,MIT; Harvard University,,Chemistry,Colonel,US Army (Retired),4,224,3,13.4,"STS-66 (Atlantis), STS-86 (Atlantis), STS-95 (Discovery), STS-100 (Endeavor), STS-120 (Discovery)",09/03/1992,
2267,11723,Brittany May,1983.0,9.0,Retired,12/10/1952,"Yanktown, SD",Female,US Naval Academy,Accounting,Physics,Colonel,,2,102,0,0.4,"STS-118 (Endeavor), ISS-23/24 (Soyuz)",,
2268,11724,Matthew Hart,1993.0,15.0,Retired,07/16/1952,"Boston, MA",Male,US Air Force Academy; Ohio State University; University of Colorado,Mechanical Engineering,Biochemistry,,,0,574,6,24.7,"Gemini 4, Apollo 9",,
2269,11725,Jessica Mathews,1969.0,4.0,Retired,07/27/1936,"Baltimore, MD",Male,US Coast Guard Academy; Embry-Riddle Aeronautical University,Mechanical Engineering,Aeronautical Engineering,,,3,2517,4,16.7,"ISS-09 (Soyuz), ISS-18 (Soyuz), STS-134 (Endeavor)",,
2270,11726,Donald Lopez,1984.0,13.0,Retired,02/07/1948,"Melbourne, Australia",Male,US Naval Academy; MIT,Aeronautics & Astronautics,Electrical Engineering,Lieutenant Colonel,,2,252,7,42.6,,,
2271,11727,Allison Harmon,1972.0,,Retired,11/28/1938,"Orange, NJ",Male,US Military Academy; Georgia Institute of Technology,Mathematics & Statistics; Chemistry,Aeronautical & Astronautical Engineering,Colonel,US Air Force (Retired),2,46,1,0.9,STS-128 (Discovery),,
2272,11728,Derek Bishop,,15.0,Retired,01/25/1959,"San Diego, CA",Male,US Air Force Academy; University of Colorado; Colorado State University; University of Minnesota; University of Texas Medical Branch-Galveston,Electrical Engineering,Aeronautical Engineering,Captain,,1,3625,7,37.5,"STS-121 (Discovery), STS-120 (Discovery), STS-131 (Discovery)",,
2273,11729,Elizabeth Hines,2000.0,18.0,Active,08/17/1959,"Springfield, MA",Male,State University of New York-Buffalo; Cornell University; University of Texas,Mechanical Engineering,Ocean Engineering,,,1,603,4,17.2,,,
2274,11730,Alice Kim,1965.0,2.0,Retired,03/05/1941,"Watertown, WI",Male,University of Missouri-Rolla,Physics,Aeronautical Engineering,Commander,US Naval Reserves,1,3639,2,8.0,"STS-3 (Columbia), STS 51-F (Challenger)",,
2275,11731,Kristin Davis,1996.0,16.0,Retired,01/30/1960,"Neptune, NJ",Male,US Naval Academy; Florida State Institute of Technology,Chemistry,Cancer Biology,Commander,US Navy (Retired),4,2830,8,43.9,"STS-117 (Atlantis), STS-128 (Discovery)",11/15/1999,
2276,11732,Monica Erickson,1976.0,7.0,Retired,07/24/1938,"Indianapolis, IN",Male,US Naval Academy; US Naval Postgraduate School,Computer & Systems Engineering,No Major,,,1,928,2,5.2,,,
2277,11733,Erica Ruiz,2006.0,20.0,Retired,03/01/1972,"Belleville, IL",Female,Rensselaer Polytechnic Institute; Johns Hopkins University,Computer Science,Applied Science,,,3,645,7,40.3,"STS-111 (Endeavor), STS-113 (Endeavor)",,STS-107 (Columbia)
2278,11734,Michael Phillips DDS,2002.0,18.0,Retired,05/20/1972,"Parker’s Prairie, MN",Male,US Merchant Marine Academy; University of California-Los Angeles,Electrical Engineering,Chemistry; Medicine,,,1,3599,8,51.3,ISS-40/41 (Soyuz),,
2279,11735,Tony Lee,,,Deceased,10/19/1951,"Orange, NJ",Female,Auburn University,Earth Sciences,Applied Physics,,US Air Force (Retired),2,42,0,0.3,STS-121 (Discovery),,
2280,11736,Mackenzie Johnson,2002.0,18.0,Deceased,05/05/1960,"Shanghai, China",Male,San Diego State University; Stanford University,,Earth & Planetary Sciences,Captain,US Navy (Retired),1,84,1,2.0,"STS-49 (Endeavor), STS-59 (Endeavor), STS-76 (Atlantis)",,
2281,11737,Shannon Johnson,1981.0,,Retired,05/07/1953,"Patterson, NJ",Male,University of North Carolina,Biology,Computer Science,,US Air Force (Retired),2,2113,2,6.2,Apollo 13,,
2282,11738,Michele Gonzalez,2003.0,18.0,Retired,04/26/1964,"Monroe, LA",Male,US Air Force Academy; Ohio State University; University of Colorado,,Business Management,,,1,641,1,3.3,"STS-44 (Atlantis), STS-55 (Columbia), STS-70 (Discovery), STS-78 (Columbia)",,
2283,11739,Melissa Moreno,1992.0,,Active,03/23/1961,"Lewiston, MT",Male,US Air Force Academy; Purdue University,Mechanical Engineering,Medicine,,US Navy (Retired),1,263,0,0.0,STS 51-F (Challenger),,
2284,11740,Jonathan Smith,1970.0,4.0,Retired,11/19/1944,"Syracuse, NY",Male,Oregon State University; University of Tennessee,Aeronautical Engineering,Bioengineering,,US Air Force (Retired),3,465,9,54.6,ISS-22/23 (Soyuz),,
2285,11741,Tyler Lawson,1978.0,,Management,04/24/1941,"Memphis, TN",Female,Harvey Mudd College; University of Washington,Chemistry,Astronomy & Astrophysics,Captain,,4,1110,0,0.1,STS-125 (Atlantis),06/28/1996,
2286,11742,Marilyn Olson,1990.0,14.0,Active,08/06/1959,"Burlington, IA",Male,Colorado State University; US Naval Postgraduate School,Mathematics,Physical Science,Lieutenant Colonel,US Air Force (Retired),1,3266,9,58.0,"STS-98 (Atlantis), ST-116 (Discovery), STS-127 (Endeavor)",,
2287,11743,Michael George,,5.0,Retired,11/06/1945,"Oak Park, IL",Male,University of Texas; University of West Florida,Aeronautical Engineering,Aerospace Engineering,,,4,38,0,0.0,"Gemini 12, Apollo 11",,
2288,11744,Scott Ramirez,1990.0,13.0,Retired,10/02/1955,"Seattle, WA",Female,Vanderbilt University; University of Pennsylvania,Aeronautical Engineering,Microbial Ecology; Environmental Engineering,,,1,950,5,21.9,"STS-39 (Discovery), STS-54 (Endeavor), STS-71 (Atlantis), STS-82 (Discovery)",,
2289,11745,Amanda Martinez,2004.0,18.0,Deceased,06/03/1965,"Savannah, GA",Male,Brown University; MIT,Naval Sciences,Aeronautics & Astronautics; Instrumentation,,,3,529,6,32.9,STS-118 (Endeavor),,
2290,11746,Jeffrey Taylor,1960.0,4.0,Active,03/26/1930,"Beaufort, NC",Male,Purdue University; University of California-Berkeley,Aerospace Engineering,Electrical & Computer Engineering,,,0,456,0,0.0,STS-113 (Endeavor),,
2291,11747,Mark Hardin,1993.0,19.0,Retired,06/18/1962,"Sioux Falls, SD",Male,US Naval Academy; US Naval Postgraduate School; University of Southern California,Engineering,No Major,,,1,445,0,0.0,"STS-65 (Columbia), STS-74 (Atlantis), STS-83 (Columbia), STS-94 (Columbia), STS-101 (Atlantis)",,
2292,11748,Pamela Fisher,1998.0,18.0,Retired,03/10/1950,"Ancon, Panama",Male,University of Missouri; University of West Florida,Aerospace Engineering,Chemical Engineering,,US Air Force (Retired),2,583,1,2.9,"Apollo 16, STS-4 (Columbia), STS 51-C (Discovery)",,
2293,11749,Kathryn Sweeney,1990.0,17.0,Retired,02/28/1958,"Baltimore, MD",Male,US Air Force Academy,Chemistry,Oceanography,,,2,659,8,42.4,"Apollo-Soyuz Test Project, STS-5 (Columbia), STS 41-B (Challenger), STS-35 (Columbia)",,
2294,11750,Cynthia Hernandez,2007.0,19.0,Management,12/31/1971,"San Antonio, TX",Female,Drexel University; Thomas Jefferson University,Mathematics & Physics,No Major,,,1,2494,2,4.6,,07/21/2004,
2295,11751,Brian Wilson,1991.0,16.0,Retired,01/04/1958,"Cincinnati, OH",Male,US Military Academy; University of Arizona,Engineering,Astronautical Engineering,Colonel,,2,2195,0,0.1,"Gemini 4, Apollo 1",,
2296,11752,Chase Gregory,1979.0,10.0,Deceased,01/31/1943,"Mitchell, IN",Male,Wellesley College; MIT,Biochemistry,Mechanical Engineering; Biomedical Engineering,,,2,872,2,7.2,"Gemini 6, Gemini 9, Apollo 10, Apollo-Soyuz Test Project",,
2297,11753,Angela Thompson,1964.0,3.0,Deceased,12/05/1930,"Crowborough, England",Male,US Naval Academy; University of Southern California,Chemistry & Biology,Mechanical Engineering,,,1,1928,7,38.8,"STS 41-C (Challenger), STS 61-C (Columbia), STS-26 (Discovery)",,Apollo 1
2298,11754,Robert Martinez,,10.0,Retired,10/28/1944,"New Rockford, ND",Male,University of Texas,Ceramic Engineering,Business Administration,,,0,664,3,9.7,"ST-5 (Columbia), STS 51-A (Discovery)",,
2299,11755,Valerie Coleman,1976.0,6.0,Retired,08/25/1945,"Milwaukee, WI",Male,,Mathematics,No Major,,,1,1578,6,26.7,Skylab 2,,
2300,11756,Leonard Cabrera,1993.0,10.0,Retired,03/19/1958,"Long Beach, CA",Male,US Military Academy; Georgia Institute of Technology,Biology & Psychology,Medicine; Public Health,Commander,US Navy (Retired),1,1572,0,0.2,"STS-40 (Columbia), STS-52 (Columbia), STS-67 (Endeavor), STS-80 (Columbia), STS-98 (Discovery)",,
2301,11757,Andrea Garcia,1982.0,10.0,Active,03/04/1947,"La Mesa, CA",Male,University of California-Davis; Stanford University,Chemical Engineering,Aeronautical Engineering; Aeronautics & Astronautics,Captain,US Air Force,3,1394,9,58.7,"STS-55 (Columbia), STS-71 (Atlantis), STS-84 (Atlantis), STS-91 (Discovery)",,
2302,11758,Kurt Mccoy,2004.0,18.0,Active,05/22/1966,"Pittsburgh, PA",Male,Georgia Institute of Technology,Applied Biology; Mechanical Engineering,Aerospace Engineering Sciences,,,2,3217,6,30.1,"STS-84 (Atlantis), STS-97 (Endeavor)",,
2303,11759,Tamara Grimes,2005.0,19.0,Deceased,05/27/1971,"Quanah, TX",Male,Polytechnic Institute of Brooklyn; George Washington University; Virginia Polytechnic Institute,Chemistry,No Major,,US Air Force,1,3287,0,0.3,Apollo 14,,
2304,11760,Lori Reynolds,1976.0,4.0,Deceased,01/17/1946,"Pittsburgh, PA",Male,US Air Force Academy; Purdue University,Mathematics,Aeronautical Engineering,Colonel,US Navy (Retired),4,6281,0,0.0,Skylab 2,,
2305,11761,Mr. Austin Brown,1993.0,13.0,Deceased,11/01/1961,"Parker’s Prairie, MN",Male,Framingham State College; Bowie State College,Physics; English,Earth Sciences; Geology,,,4,113,0,0.0,"STS-90 (Columbia), STS-130 (Endeavor)",,
2306,11762,Beth Powell,1975.0,11.0,Retired,07/30/1945,"Miami, FL",Male,MIT; University of Washington,Mechanical Engineering,Aeronautics & Astronautics,,US Air Force (Retired),3,218,0,0.1,STS 51-F (Challenger),,
2307,11763,Allison Hicks,1990.0,14.0,Retired,08/03/1946,"Mobile, AL",Male,US Naval Academy; US Naval Postgraduate School,Space Physics,Public Health; Medicine,Colonel,,4,1061,5,20.9,"STS 51-l (Discovery), STS-26 (Discovery), STS-38 (Atlantis), STS-61 (Endeavor)",,
2308,11764,Andrea Wright,1990.0,12.0,Retired,08/03/1955,"New York, NY",Male,Auburn University; University of Tennessee,Mathematics & Economics,Electronics Engineering,,US Air Force,4,4503,5,21.9,"ST 51-J (Atlantis), STS-26 (Discovery), STS-36 (Atlantis), STS-42 (Discovery)",04/07/2000,
2309,11765,Anthony Cohen,1998.0,16.0,Retired,12/03/1954,"Faison, NC",Male,Harvey Mudd College; University of Washington,Bioscience,Systems Management,Colonel,,1,1729,0,0.2,"STS-70 (Discovery), STS-101 (Atlantis)",,
2310,11766,William Brooks,1977.0,7.0,Retired,01/08/1956,"Rome, Italy",Male,University of Texas; University of Oklahoma,Chemistry,Electrical Engineering; Aviation Systems,,,1,171,0,0.1,"STS 41-B (Challenger), STS-31 (Discovery)",,
2311,11767,Connie Jimenez,1992.0,14.0,Retired,10/22/1961,"Quanah, TX",Male,US Naval Academy; University of Michigan,Mathematics; Russian,Cancer Biology,,US Air Force (Retired),3,1488,3,8.6,"STS-37 (Atlantis), STS-59 (Endeavor), STS-76 (Atlantis), STS-108 (Endeavor)",,
2312,11768,Jennifer Johnson,1990.0,,Deceased,06/24/1961,"San Diego, CA",Male,Georgia Institute of Technology,Mathematics; Russian,Engineering Science; Aerospace Engineering,Colonel,,0,1810,0,0.6,"Mercury 4, Gemini 3, Apollo 1",,
2313,11769,Shannon Simon,1992.0,17.0,Management,12/10/1956,"Dickinson, KS",Female,Purdue University,Mathematics & Physics,Aeronautical Engineering,,,4,458,0,0.8,STS 51-B (Challenger),01/15/1999,
2314,11770,Patrick Williams,1986.0,16.0,Retired,05/01/1957,"Melbourne, Australia",Male,Harvey Mudd College; University of Washington,Chemical Engineering,Aeronautical Engineering,,,2,25,1,1.0,STS-107 (Columbia),,
2315,11771,Leslie Gibson,,16.0,Active,08/25/1949,"Miami, FL",Male,US Military Academy; MIT,Mechanical Engineering,Computer Science; Space Systems Operations,,US Air Force (Retired),5,246,0,0.2,STS 51-F (Challenger),,
2316,11772,Marc Soto,1995.0,11.0,Retired,04/06/1960,"Vancouver, WA",Male,University of Alabama at Birmingham,Chemistry,Public Administration,Colonel,US Army (Retired),1,996,3,10.9,STS-125 (Atlantis),,
2317,11773,Tamara Watkins,1986.0,14.0,Active,10/29/1959,"Indianapolis, IN",Male,US Naval Academy; US Naval Postgraduate School,Mechanical Engineering,Physics,,,2,6171,10,65.7,STS-58 (Columbia),,
2318,11774,Donna Kennedy,1970.0,7.0,Active,07/05/1937,"Jamestown, ND",Male,US Air Force Academy; Golden Gate University,Aeronautical Engineering,Ocean Engineering,Colonel,US Army (Retired),3,192,0,0.0,"Apollo 16, STS-4 (Columbia), STS 51-C (Discovery)",,
2319,11775,Sabrina Butler,2000.0,19.0,Active,05/29/1957,"Oak Park, IL",Male,University of Rochester; California Institute of Technology,Electrical Engineering,Aeronautical Systems,,,1,149,0,0.7,,,
2320,11776,Russell Martin,1970.0,8.0,Management,02/18/1932,"Bronx, NY",Male,US Military Academy,Engineering,Electrical Engineering,,,2,229,0,0.0,"STS-39 (Discovery), STS-49 (Endeavor), STS-65 (Columbia)",,
2321,11777,Julia Guzman,,19.0,Retired,10/15/1953,"LaCrosse, WI",Male,US Merchant Marine Academy; University of California-Los Angeles,Engineering Science,Systems Management,,,2,944,0,0.0,STS 51-D (Discovery),,
2322,11778,Diana Hunter,1981.0,14.0,Retired,06/10/1951,"Lake City, SC",Male,US Merchant Marine Academy; University of California-Los Angeles,Mechanical Engineering,Chemistry; Biochemistry; Optometry,,,1,1505,8,42.8,STS-5 (Columbia),,
2323,11779,John Jones,1979.0,12.0,Retired,11/03/1949,"Dallas, TX",Male,DePauw University; Yale University,Mathematics,No Major,,,4,3588,10,64.3,"STS-90 (Columbia), STS-106 (Atlantis), STS-109 (Columbia), STS-125 (Atlantis)",,
2324,11780,Melissa Kennedy,1991.0,16.0,Retired,10/23/1954,"Cincinnati, OH",Male,University of Edinburgh; Leeds University,Astronomy,Aeronautical Engineering,,,1,3180,0,0.2,"STS-36 (Atlantis), STS-49 (Endeavor), STS-62 (Columbia)",,
2325,11781,Lisa Gutierrez,1970.0,10.0,Active,09/11/1941,"Wichita Falls, TX",Male,Purdue University,Applied Science & Engineering,Mechanical & Aerospace Engineering,,,0,7813,10,64.5,"STS-39 (Discovery), STS-52 (Columbia)",,
2326,11782,Karen Joseph,1988.0,13.0,Retired,09/07/1950,"Key West, FL",Male,US Air Force Academy; US Air Force Institute of Technology,Physics & Astronautical Engineering,Laboratory Astrophysics,Colonel,US Navy (Retired),4,2063,7,35.7,Apollo 9,,
2327,11783,Larry Thompson,1995.0,19.0,Active,01/03/1953,"Killeen, TX",Male,Cambridge University,Aeronautical Engineering,Public Health; Medicine,Major General,US Coast Guard (Retired),2,117,1,2.8,STS-5 (Columbia),,
2328,11784,James Pierce,1968.0,,Deceased,11/03/1935,"Cleveland, OH",Male,Purdue University; University of Houston-Clear Lake,Mechanical Engineering,No Major,,,1,305,0,0.1,Apollo 7,,
2329,11785,Mark Sullivan,2005.0,20.0,Active,03/25/1968,"Philadelphia, PA",Female,University of Illinois-Urbana,Aeronautical Engineering,Aerospace Engineering,,,4,3431,9,54.1,,,
2330,11786,Jared Bishop,1980.0,,Retired,05/25/1943,"Parker’s Prairie, MN",Male,University of Oklahoma; Stanford University,Aerospace Engineering,No Major,Captain,US Marine Corps (Retired),1,293,7,37.2,"STS-91 (Discovery), STS-99 (Endeavor), STS-123 (Endeavor), STS-108 (Endeavor)",02/27/1997,
2331,11787,Emily Jackson,1973.0,5.0,Retired,08/15/1944,"Charlotte, NC",Male,University of Notre Dame,Mechanical Engineering,Medicine,Commander,US Navy (Retired),2,636,1,5.2,STS-122 (Atlantis),06/09/1988,
2332,11788,Abigail Lowe,2004.0,17.0,Retired,03/28/1965,"Lima, Peru",Male,US Naval Academy; University of Maryland; US Naval Postgraduate School,Biology & Psychology,Astronomy,Commander,US Navy (Retired),3,2450,10,65.6,"STS-68 (Endeavor), STS-82 (Discovery), STS-103 (Discovery), STS-110 (Atlantis)",,
2333,11789,Daniel Kelly,1990.0,11.0,Retired,01/15/1961,"Boston, MA",Male,University of Utah; University of California-Berkley,Aerospace Engineering,No Major,,US Navy (Retired),3,472,8,43.6,"STS 51-G (Discovery), STS-36 (Atlantis), STS-48 (Discovery)",,
2334,11790,Jenna Ashley,1966.0,,Management,04/16/1929,"Boulder, CO",Male,Cornell University,Astronautics,Physiology; Medicine; Law,,US Navy (Retired),2,291,0,0.0,"STS-127 (Endeavor), ISS-34/35 (Soyuz)",,
2335,11791,Carol Duarte,1995.0,18.0,Retired,05/05/1963,"Patterson, NJ",Male,Framingham State College; Bowie State College,Biology,Aeronautical & Astronautical Engineering,Major General,US Navy (Retired),1,2271,9,57.6,"STS-68 (Endeavor), STS-82 (Discovery), STS-103 (Discovery), STS-110 (Atlantis)",,
2336,11792,Jeremy Gilmore Jr.,1972.0,6.0,Retired,02/02/1940,"Cheverly, MD",Male,US Military Academy,Physics,Aeronautical Engineering,,,4,1204,0,0.1,"STS-90 (Columbia), STS-130 (Endeavor)",,
2337,11793,Melanie Zuniga,1971.0,5.0,Retired,08/03/1943,"Mobile, AL",Male,US Naval Academy; University of Colorado,Physics & Astronautical Engineering,Biometeorology,Colonel,US Air Force,1,1024,0,0.7,"STS-73 (Columbia), STS-80 (Columbia), STS-85 (Discovery), STS-96 (Discovery), STS-100 (Endeavor)",,
2338,11794,Brandon Davis,1972.0,5.0,Retired,12/27/1937,"Fairmont, MN",Male,US Naval Academy; Columbia University,Aerospace Engineering,Physics,Colonel,,1,240,7,37.6,"STS-78 (Columbia), STS-90 (Columbia), STS-109 (Columbia), STS-123 (Endeavor)",,
2339,11795,Marie Bailey,2000.0,19.0,Retired,10/19/1958,"Flint, MI",Male,US Military Academy; Princeton University,Aerospace Engineering,Aeronautical Engineering,,,1,4505,5,28.3,Apollo 1,,
2340,11796,Melanie Burgess,1967.0,4.0,Deceased,02/05/1943,"Palo Alto, CA",Male,Purdue University; Queen’s University-Canada,Aeronautical Engineering,Medicine; Public Health,Colonel,US Air Force (Retired),2,31,0,0.0,"STS-124/126 (Discovery/Endeavor), STS-134 (Endeavor)",,
2341,11797,George Pacheco,2000.0,17.0,Retired,02/06/1962,"Albany, GA",Female,Georgia Institute of Technology; US Naval Postgraduate School,,Engineering Management,Captain,US Air Force (Retired),3,1088,5,24.3,STS 51-L (Challenger),,STS 51-L (Challenger)
